Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb05Ch01,1694564.823993,1694564.8193359375,1.634806653200034
PB20.13.28_Comb05Ch02,1748046.879657,1748046.875,1.4701497539990318
PB20.13.28_Comb05Ch03,1784591.679461,1784591.6748046875,2.2311545402343618
PB20.13.28_Comb05Ch04,1846771.244891,1846771.240234375,1.3579789616131064
PB20.13.28_Comb05Ch05,1901016.240008,1901016.2353515625,1.5434471637893596
PB20.13.28_Comb05Ch06,1958465.580828,1958465.576171875,1.720072784645339
PB20.13.28_Comb05Ch07,2012786.869891,2012786.865234375,1.708474505996258
PB20.13.28_Comb05Ch08,2073669.43825,2073669.43359375,1.6081038166525932
PB20.13.28_Comb05Ch09,2120437.626727,2120437.6220703125,2.9582153047318296
PB20.13.28_Comb05Ch10,2189559.94118,2189559.9365234375,1.0520885472478945
PB20.13.28_Comb05Ch11,2234573.368914,2234573.3642578125,1.7443564967359562
PB20.13.28_Comb05Ch12,2304229.740985,NaN,NaN
PB20.13.28_Comb05Ch13,2381668.095477,2381668.0908203125,2.3795496700227066
PB20.13.28_Comb05Ch14,2439346.318133,2439346.3134765625,1.5955222850111532
PB20.13.28_Comb05Ch15,2500686.650164,2500686.6455078125,1.6087922212139025
PB20.13.28_Comb05Ch16,2557678.227313,2557678.22265625,1.7310965956478122
PB20.13.28_Comb05Ch17,2650299.076922,2650299.072265625,1.5029048811589718
PB20.13.28_Comb05Ch18,2697677.616961,2697677.6123046875,1.6907775077389435
PB20.13.28_Comb05Ch19,2757339.482196,2757339.4775390625,2.449428507553763
PB20.13.28_Comb05Ch20,2859268.193133,2859268.1884765625,1.132280570344728
PB20.13.28_Comb05Ch21,2918624.882586,2918624.8779296875,1.799113865033791
PB20.13.28_Comb05Ch22,2985229.496844,2985229.4921875,2.437838995345513
PB20.13.28_Comb05Ch23,3073120.121844,3073120.1171875,1.7473227790146217
PB20.13.28_Comb05Ch24,3147811.894305,3147811.8896484375,1.4583518672440388
PB20.13.28_Comb05Ch25,3244476.323016,3244476.318359375,1.7276951561852334
PB20.13.28_Comb05Ch26,3291931.157,3291931.15234375,1.3327746178354425
PB20.13.28_Comb05Ch27,3375778.202899,3375778.1982421875,1.4638448234815877
PB20.13.28_Comb05Ch28,3462829.5945,3462829.58984375,1.3606025591473794
PB20.13.28_Comb05Ch29,3577575.68825,3577575.68359375,2.4264352001880303
PB20.13.28_Comb05Ch30,3642959.599383,3642959.5947265625,1.8607857889927801
PB20.13.28_Comb05Ch31,3715209.965594,3715209.9609375,1.3548398958874563
PB20.13.28_Comb05Ch32,3814086.918719,3814086.9140625,2.8998625002314093
PB20.13.28_Comb05Ch33,3921966.557391,3921966.552734375,1.9419400530195634
PB20.13.28_Comb05Ch34,3998870.854266,3998870.849609375,1.6518558631325198
PB20.13.28_Comb05Ch35,4118499.760516,4118499.755859375,1.7604659541165162
PB20.13.28_Comb05Ch36,4185333.25661,4185333.251953125,1.3719634784761943
PB20.13.28_Comb05Ch37,4296340.947039,4296340.9423828125,1.5729204691933425
PB20.13.28_Comb05Ch38,4392547.612078,4392547.607421875,1.3813270984621648
PB20.13.28_Comb05Ch39,4507675.175555,4507675.1708984375,1.9325243508840553
PB20.13.11_Comb15Ch01,1666412.358172,1666412.353515625,1.827397781111545
PB20.13.11_Comb15Ch02,1698455.815203,1698455.810546875,1.3603702635824564
PB20.13.11_Comb15Ch03,1729812.626727,1729812.6220703125,2.4497920395971904
PB20.13.11_Comb15Ch04,1856307.988055,1856307.9833984375,1.3293128845823043
PB20.13.11_Comb15Ch05,1912765.507586,NaN,NaN
PB20.13.11_Comb15Ch06,1954269.413836,1954269.4091796875,1.5808270582691215
PB20.13.11_Comb15Ch07,2071914.677508,2071914.6728515625,1.877513369306974
PB20.13.11_Comb15Ch08,2126388.554461,2126388.5498046875,1.0301270532340399
PB20.13.11_Comb15Ch09,2196044.926532,2196044.921875,1.9935489385451692
PB20.13.11_Comb15Ch10,2258682.255633,2258682.2509765625,1.941000347159536
PB20.13.11_Comb15Ch11,2316589.360125,2316589.35546875,1.9078270892882585
PB20.13.11_Comb15Ch12,2368545.536883,2368545.5322265625,1.7806139406625479
PB20.13.11_Comb15Ch13,2428665.165789,2428665.1611328125,1.6644014206845288
PB20.13.11_Comb15Ch14,2484970.09743,2484970.0927734375,2.6346973324841194
PB20.13.11_Comb15Ch15,2584228.520282,2584228.515625,1.481747179031129
PB20.13.11_Comb15Ch16,2610321.049578,NaN,NaN
PB20.13.11_Comb15Ch17,2683944.706805,2683944.7021484375,2.663760530632438
PB20.13.11_Comb15Ch18,2769012.455828,2769012.451171875,1.1298949009197998
PB20.13.11_Comb15Ch19,2855682.377703,2855682.373046875,1.4913049853087892
PB20.13.11_Comb15Ch20,2914123.539813,2914123.53515625,2.6902617665204382
PB20.13.11_Comb15Ch21,2996521.00075,2996520.99609375,1.792458116599589
PB20.13.11_Comb15Ch22,3089904.789813,3089904.78515625,1.2978156185789749
PB20.13.11_Comb15Ch23,3152008.061297,3152008.056640625,1.8635455314032565
PB20.13.11_Comb15Ch24,3193435.673602,3193435.6689453125,2.914221603275666
PB20.13.11_Comb15Ch25,3295745.854266,3295745.849609375,2.3279896287220065
PB20.13.11_Comb15Ch26,3367233.281024,3367233.2763671875,2.168964478252063
PB20.13.11_Comb15Ch27,3487701.420672,3487701.416015625,2.0833593210309176
PB20.13.11_Comb15Ch28,3542251.591571,3542251.5869140625,1.8614070385823152
PB20.13.11_Comb15Ch29,3618469.242938,3618469.23828125,2.8700831123364914
PB20.13.11_Comb15Ch30,3732604.985125,3732604.98046875,2.4795652645286577
PB20.13.11_Comb15Ch31,3832778.935321,3832778.9306640625,1.732825968706887
PB20.13.11_Comb15Ch32,3890533.451922,3890533.447265625,2.1416177126274656
PB20.13.11_Comb15Ch33,4011840.824969,4011840.8203125,2.445774426302604
PB20.13.11_Comb15Ch34,4070816.044696,4070816.0400390625,1.3756687740440585
PB20.13.11_Comb15Ch35,4202575.68825,4202575.68359375,1.22114767417655
PB20.13.11_Comb15Ch36,4281387.333758,4281387.3291015625,1.1331663301675277
PB20.13.11_Comb15Ch37,4392318.730243,4392318.7255859375,2.001271443670684
PB20.13.11_Comb15Ch38,4407730.107196,4407730.1025390625,1.541064334804662
PB20.13.15_Comb13Ch01,1633148.198016,1633148.193359375,1.4341947950961058
PB20.13.15_Comb13Ch02,1679611.210711,1679611.2060546875,1.4787918551591734
PB20.13.15_Comb13Ch03,1735687.260516,1735687.255859375,1.4845702077201852
PB20.13.15_Comb13Ch04,1785507.206805,1785507.2021484375,1.4921518015009467
PB20.13.15_Comb13Ch05,1824874.882586,1824874.8779296875,1.4567836488358326
PB20.13.15_Comb13Ch06,1881713.871844,1881713.8671875,1.817907449780016
PB20.13.15_Comb13Ch07,1944732.670672,1944732.666015625,1.7579141963299765
PB20.13.15_Comb13Ch08,1996765.141375,1996765.13671875,1.7355717308574155
PB20.13.15_Comb13Ch09,2045516.97243,2045516.9677734375,1.7518223442215983
PB20.13.15_Comb13Ch10,2106399.540789,2106399.5361328125,1.0371594175275978
PB20.13.15_Comb13Ch11,2160949.711688,2160949.70703125,1.7614237108312956
PB20.13.15_Comb13Ch12,2221450.810321,2221450.8056640625,1.7468230497127004
PB20.13.15_Comb13Ch13,2297210.698016,2297210.693359375,1.7649616150405545
PB20.13.15_Comb13Ch14,2345733.647235,2345733.642578125,1.8004195780859367
PB20.13.15_Comb13Ch15,2426605.229266,2426605.224609375,1.4793460739607283
PB20.13.15_Comb13Ch16,2484054.570086,2484054.5654296875,1.8102702594874942
PB20.13.15_Comb13Ch17,2542800.907977,2542800.9033203125,1.5515022373036362
PB20.13.15_Comb13Ch18,2625732.426532,2625732.421875,1.7581959722071352
PB20.13.15_Comb13Ch19,2757644.657977,2757644.6533203125,1.026356092952831
PB20.13.15_Comb13Ch20,2813949.589618,2813949.5849609375,1.4874432113958331
PB20.13.15_Comb13Ch21,2972869.877703,2972869.873046875,1.7646518614747193
PB20.13.15_Comb13Ch22,3030090.336688,3030090.33203125,1.4898294249650474
PB20.13.15_Comb13Ch23,3134231.572039,3134231.5673828125,1.4205940127524972
PB20.13.15_Comb13Ch24,3210525.517352,3210525.5126953125,1.5267265396806278
PB20.13.15_Comb13Ch25,3280029.301532,3280029.296875,1.4251108971430906
PB20.13.15_Comb13Ch26,3374252.323993,3374252.3193359375,1.3917937438775827
PB20.13.15_Comb13Ch27,3440780.644305,3440780.6396484375,1.8634192699726373
PB20.13.15_Comb13Ch28,3536529.545672,3536529.541015625,1.8310659895106696
PB20.13.15_Comb13Ch29,3614883.427508,3614883.4228515625,1.3785780418833211
PB20.13.15_Comb13Ch30,3698425.297625,3698425.29296875,1.9186789125583408
PB20.13.15_Comb13Ch31,3791046.147235,3791046.142578125,1.828036208192351
