Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch01,1633834.843524,1633834.8388671875,1.3776883808051292
PB20.13.28_Comb21Ch02,1660385.136493,1660385.1318359375,1.282984793376217
PB20.13.28_Comb21Ch03,1699981.69411,1699981.689453125,2.359768764413397
PB20.13.28_Comb21Ch04,1753692.63161,1753692.626953125,1.3671327984181265
PB20.13.28_Comb21Ch05,1814193.730243,1814193.7255859375,1.4603079578699394
PB20.13.28_Comb21Ch06,1871643.071063,1871643.06640625,1.5746500197745212
PB20.13.28_Comb21Ch07,1914138.798602,1914138.7939453125,2.108011575159146
PB20.13.28_Comb21Ch08,1971740.727313,1971740.72265625,2.0928766848122917
PB20.13.28_Comb21Ch09,2043838.505633,2043838.5009765625,1.6292390988740002
PB20.13.28_Comb21Ch10,2086868.290789,2086868.2861328125,1.0720970887787602
PB20.13.28_Comb21Ch11,2162323.002703,2162322.998046875,1.88870062692968
PB20.13.28_Comb21Ch12,2214660.649188,2214660.64453125,1.5333822674491415
PB20.13.28_Comb21Ch13,2264099.12575,2264099.12109375,2.9134693130302756
PB20.13.28_Comb21Ch14,2326736.454852,2326736.4501953125,1.6447992643313145
PB20.13.28_Comb21Ch15,2382278.447039,2382278.4423828125,1.736399745052398
PB20.13.28_Comb21Ch16,2444610.60036,2444610.595703125,1.6781266562256607
PB20.13.28_Comb21Ch17,2525100.712664,2525100.7080078125,1.95737551345834
PB20.13.28_Comb21Ch18,2565078.740008,2565078.7353515625,2.476355587424337
PB20.13.28_Comb21Ch19,2648391.728289,2648391.7236328125,1.6483200742928588
PB20.13.28_Comb21Ch20,2718963.627703,2718963.623046875,1.0545521637330666
PB20.13.28_Comb21Ch21,2806625.370868,2806625.3662109375,1.4903790167885498
PB20.13.28_Comb21Ch22,2875976.567157,2875976.5625,1.7737266725487784
PB20.13.28_Comb21Ch23,2940750.126727,2940750.1220703125,1.676981455387184
PB20.13.28_Comb21Ch24,3018493.657,3018493.65234375,2.028485273960397
PB20.13.28_Comb21Ch25,3085250.859149,3085250.8544921875,1.6952525222909318
PB20.13.28_Comb21Ch26,3143844.609149,3143844.6044921875,1.3703054814362448
PB20.13.28_Comb21Ch27,3249359.135516,3249359.130859375,1.6110636325977017
PB20.13.28_Comb21Ch28,3313293.461688,3313293.45703125,1.2549061680853517
PB20.13.28_Comb21Ch29,3409042.363055,3409042.3583984375,2.9937105922137874
PB20.13.28_Comb21Ch30,3470382.695086,3470382.6904296875,2.4223416511697153
PB20.13.28_Comb21Ch31,3568191.532977,3568191.5283203125,1.5453609240061374
PB20.13.28_Comb21Ch32,3684005.741961,3684005.7373046875,1.7858761175287474
PB20.13.28_Comb21Ch33,3758087.16286,3758087.158203125,1.5765069389001833
PB20.13.28_Comb21Ch34,3822555.546649,3822555.5419921875,2.070365968526825
PB20.13.28_Comb21Ch35,3924484.257586,3924484.2529296875,1.4131234642500148
PB20.13.28_Comb21Ch36,4007568.364032,4007568.359375,1.316347461132104
PB20.13.28_Comb21Ch37,4134063.72536,4134063.720703125,1.350353104540124
PB20.13.28_Comb21Ch38,4206466.679461,4206466.6748046875,1.2134098355016762
PB20.13.28_Comb21Ch39,4309463.505633,4309463.5009765625,2.2979816656163194
PB20.13.28_Comb28Ch01,1674041.752703,1674041.748046875,1.7151728497360685
PB20.13.28_Comb28Ch02,1720657.353289,1720657.3486328125,1.3586929088250654
PB20.13.28_Comb28Ch03,1762847.905047,1762847.900390625,1.318420400792346
PB20.13.28_Comb28Ch04,1819229.130633,1819229.1259765625,1.3577995750137095
PB20.13.28_Comb28Ch05,1931762.699969,1931762.6953125,1.5347653361520721
