Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch01,1633834.843524,1633834.8388671875,1.3661662471489533
PB20.13.28_Comb21Ch02,1660385.136493,1660385.1318359375,1.2749089541860916
PB20.13.28_Comb21Ch03,1699981.69411,1699981.689453125,2.3476783582938827
PB20.13.28_Comb21Ch04,1753692.63161,1753692.626953125,1.3572854429585286
PB20.13.28_Comb21Ch05,1814193.730243,1814193.7255859375,1.4506360284532707
PB20.13.28_Comb21Ch06,1871643.071063,1871643.06640625,1.5651861622374579
PB20.13.28_Comb21Ch07,1914138.798602,1914138.7939453125,2.097889516568551
PB20.13.28_Comb21Ch08,1971740.727313,1971740.72265625,2.082571250402981
PB20.13.28_Comb21Ch09,2043838.505633,2043838.5009765625,1.617633905398081
PB20.13.28_Comb21Ch10,2086868.290789,2086868.2861328125,1.2830930959449829
PB20.13.28_Comb21Ch11,2162323.002703,2162322.998046875,1.8721978726959496
PB20.13.28_Comb21Ch12,2214660.649188,2214660.64453125,1.521280373509067
PB20.13.28_Comb21Ch13,2264099.12575,2264099.12109375,2.8961500907857873
PB20.13.28_Comb21Ch14,2326736.454852,2326736.4501953125,1.6329976777025146
PB20.13.28_Comb21Ch15,2382278.447039,2382278.4423828125,1.7199282901460757
PB20.13.28_Comb21Ch16,2444610.60036,2444610.595703125,1.668149430878085
PB20.13.28_Comb21Ch17,2525100.712664,2525100.7080078125,1.9427177924874925
PB20.13.28_Comb21Ch18,2565078.740008,2565078.7353515625,2.459807979757365
PB20.13.28_Comb21Ch19,2648391.728289,2648391.7236328125,1.6404374872651224
PB20.13.28_Comb21Ch20,2718963.627703,2718963.623046875,1.0447497656845928
PB20.13.28_Comb21Ch21,2806625.370868,2806625.3662109375,1.4770470911838969
PB20.13.28_Comb21Ch22,2875976.567157,2875976.5625,1.768485533008486
PB20.13.28_Comb21Ch23,2940750.126727,2940750.1220703125,1.675502072511531
PB20.13.28_Comb21Ch24,3018493.657,3018493.65234375,2.0115877384849346
PB20.13.28_Comb21Ch25,3085250.859149,3085250.8544921875,1.679542754158838
PB20.13.28_Comb21Ch26,3143844.609149,3143844.6044921875,1.3582247738823672
PB20.13.28_Comb21Ch27,3249359.135516,3249359.130859375,1.597127072732375
