Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch26,3143844.609149,3143844.6044921875,0.20295914018119965
PB20.13.28_Comb28Ch26,3348388.676532,3348388.671875,0.26239708012687063
PB20.13.11_Comb11Ch26,3350753.788836,3350753.7841796875,0.34324837147814097
PB20.13.11_Comb28Ch26,4064331.059344,4064331.0546875,0.33839478641851173
PB20.13.15_Comb22Ch26,3298950.199969,3298950.1953125,0.36778519192128034
PB20.13.28_Comb05Ch26,3291931.157,3291931.15234375,0.24750740793078763
PB20.13.12_Comb12Ch26,3230438.237078,3230438.232421875,0.3030841683069646
PB20.13.15_Comb24Ch26,4063339.238055,4063339.2333984375,0.1898733835379586
PB20.13.15_Comb30Ch26,3510437.016375,3510437.01171875,0.5988367531255758
PB20.13.12_Comb21Ch26,3601379.399188,3601379.39453125,0.6728070544447956
PB20.13.15_Comb08Ch26,4620285.038836,4620285.0341796875,7.408486044141837
PB20.13.11_Comb15Ch26,3367233.281024,3367233.2763671875,0.18636610009725796
PB20.13.15_Comb13Ch26,3374328.617938,3374328.61328125,0.13219826196697979
PB20.13.13_Comb07Ch26,3540878.300555,3540878.2958984375,0.4208237724577028
PB20.13.28_Comb17Ch26,3282241.825946,3282241.8212890625,0.11784202315524231
PB20.13.28_Comb29Ch26,4043807.988055,4043807.9833984375,0.20045604741470696
PB20.13.12_Comb29Ch26,3214035.038836,3214035.0341796875,0.20653937692438165
PB20.13.13_Comb24Ch26,3364791.874774,3364791.8701171875,0.1663650792008197
PB20.13.31_Comb17Ch26,3330917.363055,3330917.3583984375,0.13340976997446255
PB20.13.13_Comb05Ch26,3203125.004657,3203125.0,0.2687944803183368
PB20.13.10_Comb16Ch26,3682861.332782,3682861.328125,0.28295855022865835
PB20.13.10_Comb24Ch26,3153076.176532,3153076.171875,0.6296620391230467
PB20.13.12_Comb23Ch26,3281707.768328,3281707.763671875,0.38438647905400175
PB20.13.11_Comb16Ch26,3274917.607196,3274917.6025390625,0.16741290806416873
PB20.13.10_Comb28Ch26,3306198.124774,3306198.1201171875,0.1663697212509913
PB20.13.10_Comb26Ch26,3160476.689227,3160476.6845703125,0.3131694472098295
PB20.13.15_Comb21Ch26,3523788.456805,3523788.4521484375,0.40371766110071766
PB20.13.28_Comb23Ch26,3167266.85036,3167266.845703125,0.4343066951026128
PB20.13.28_Comb04Ch26,3677597.050555,3677597.0458984375,0.578091910957777
PB20.13.15_Comb26Ch26,3367919.926532,3367919.921875,0.18317643509422826
PB20.13.15_Comb10Ch26,3214263.920672,3214263.916015625,0.2819604584722071
PB20.13.31_Comb15Ch26,3124618.53493,3124618.5302734375,0.5902938324199971
PB20.13.31_Comb12Ch26,3285369.877703,3285369.873046875,0.2791118774730221
PB20.13.13_Comb03Ch26,3230896.00075,3230895.99609375,0.48882727111249563
PB20.13.10_Comb01Ch26,3202209.477313,3202209.47265625,0.3049265548409458
PB20.13.12_Comb09Ch26,3201141.362078,3201141.357421875,0.2650047903923474
PB20.13.28_Comb30Ch26,4612808.232196,4612808.2275390625,147.55081800935912
PB20.13.31_Comb21Ch26,3363647.465594,3363647.4609375,0.16860159248374684
PB20.13.11_Comb13Ch26,3231430.058368,3231430.0537109375,0.18513629009243815
PB20.13.15_Comb04Ch26,3210449.223407,3210449.21875,0.34736861631383176
PB20.13.28_Comb24Ch26,3277816.777118,3277816.7724609375,0.19480382404267457
PB20.13.31_Comb19Ch26,3474884.03786,3474884.033203125,0.3789925457295022
PB20.13.31_Comb28Ch26,3310012.822039,3310012.8173828125,0.1528487154821133
PB20.13.12_Comb01Ch26,3929519.657977,3929519.6533203125,0.3156626751597619
PB20.13.11_Comb03Ch26,3308868.41286,3308868.408203125,0.38056466295311037
PB20.13.11_Comb06Ch26,4625473.027118,4625473.0224609375,2.0348602532349305
PB20.13.10_Comb02Ch26,3245086.674578,3245086.669921875,0.16588337495554545
PB20.13.10_Comb17Ch26,3475570.683368,3475570.6787109375,0.2793123558568865
PB20.13.13_Comb02Ch26,3372192.387469,3372192.3828125,0.2435505610618777
PB20.13.13_Comb19Ch26,3930130.009539,3930130.0048828125,0.23133761225975383
PB20.13.13_Comb06Ch26,3256073.002703,3256072.998046875,0.38909537053483667
PB20.13.28_Comb26Ch26,3606338.505633,3606338.5009765625,0.23408099951125658
PB20.13.12_Comb08Ch26,3214645.390399,3214645.3857421875,0.2485744274120253
PB20.13.11_Comb17Ch26,3358154.301532,3358154.296875,0.005132027578681953
PB20.13.15_Comb14Ch26,3434219.365008,3434219.3603515625,0.3159356810154309
PB20.13.10_Comb19Ch26,3235473.637469,3235473.6328125,0.3307892525373866
PB20.13.15_Comb23Ch26,3288650.517352,3288650.5126953125,0.566714212226717
PB20.13.12_Comb02Ch26,3524627.690203,3524627.685546875,2.8363603120409806
PB20.13.15_Comb11Ch26,3391494.755633,3391494.7509765625,0.4705033867013105
PB20.13.28_Comb06Ch26,3563079.838641,3563079.833984375,0.5911860970616247
PB20.13.12_Comb25Ch26,3347778.324969,3347778.3203125,0.44732230444645377
PB20.13.13_Comb23Ch26,3474197.392352,3474197.3876953125,0.32651613210094566
PB20.13.11_Comb08Ch26,3571395.87868,3571395.8740234375,0.5454476053441814
PB20.13.31_Comb29Ch26,4005203.251727,4005203.2470703125,0.44140052825625675
PB20.13.13_Comb30Ch26,3897247.31911,3897247.314453125,0.3398620526858856
PB20.13.28_Comb18Ch26,3354873.661883,3354873.6572265625,0.24244603856220887
PB20.13.31_Comb11Ch26,4288177.494891,4288177.490234375,0.40999881657401477
PB20.13.12_Comb03Ch26,3226699.833758,3226699.8291015625,0.21504176993266363
PB20.13.12_Comb05Ch26,3574066.166766,3574066.162109375,0.19946710837052375
