Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch07,1914138.798602,1914138.7939453125,0.32459953291741783
PB20.13.28_Comb28Ch07,2039031.987078,2039031.982421875,0.37363960297894205
PB20.13.15_Comb06Ch07,3439178.471453,3439178.466796875,0.08380599581406216
PB20.13.11_Comb11Ch07,1947555.546649,1947555.5419921875,0.49918091728980013
PB20.13.11_Comb28Ch07,2003021.244891,2003021.240234375,0.3492340061259769
PB20.13.15_Comb22Ch07,1962356.572039,1962356.5673828125,0.5358340618093392
PB20.13.28_Comb05Ch07,2012786.869891,2012786.865234375,0.380339443901195
PB20.13.12_Comb12Ch07,1950759.892352,1950759.8876953125,0.3810946853850593
PB20.13.15_Comb24Ch07,2122192.387469,2122192.3828125,11.150244870577302
PB20.13.31_Comb08Ch07,1970443.730243,1970443.7255859375,0.3908616588024954
PB20.13.15_Comb30Ch07,1970901.493914,1970901.4892578125,0.5735700675998068
PB20.13.12_Comb21Ch07,2046813.9695,2046813.96484375,0.4461110834132429
PB20.13.15_Comb08Ch07,2284469.609149,2284469.6044921875,0.3243661073051045
PB20.13.11_Comb15Ch07,2071914.677508,2071914.6728515625,0.2911276651292734
PB20.13.15_Comb13Ch07,1944732.670672,1944732.666015625,0.24845973178832206
PB20.13.13_Comb07Ch07,1951370.243914,1951370.2392578125,0.2899291802460475
PB20.13.28_Comb17Ch07,1944046.025164,1944046.0205078125,0.20770374304620098
PB20.13.28_Comb29Ch07,2043609.623797,2043609.619140625,0.35435166323686057
PB20.13.12_Comb29Ch07,1962814.335711,1962814.3310546875,0.19062221438778792
PB20.13.31_Comb09Ch07,2005386.357196,2005386.3525390625,0.38646712371897096
PB20.13.13_Comb24Ch07,1948013.310321,1948013.3056640625,0.25575731366133014
PB20.13.31_Comb17Ch07,2040023.808368,2040023.8037109375,0.21412190450093557
PB20.13.13_Comb05Ch07,1956481.93825,1956481.93359375,0.4570901709068496
PB20.13.10_Comb16Ch07,2146148.686297,2146148.681640625,0.8726195539126266
PB20.13.10_Comb24Ch07,1964797.978289,1964797.9736328125,2.257113565571819
PB20.13.12_Comb23Ch07,1884613.041766,1884613.037109375,0.27446769872896676
PB20.13.11_Comb16Ch07,1936798.10036,1936798.095703125,0.21708372789957633
PB20.13.10_Comb28Ch07,1925430.302508,1925430.2978515625,0.3147237045599762
PB20.13.10_Comb26Ch07,1927185.06325,1927185.05859375,0.48264778001425696
PB20.13.15_Comb21Ch07,1971130.37575,1971130.37109375,0.5077948821046611
PB20.13.28_Comb23Ch07,1937408.451922,1937408.447265625,0.5190964881660266
PB20.13.28_Comb04Ch07,2097244.267352,2097244.2626953125,0.3518539875090527
PB20.13.15_Comb26Ch07,2008056.645282,2008056.640625,0.30959702986088605
PB20.13.15_Comb10Ch07,1903152.470477,1903152.4658203125,0.276517284282179
PB20.13.31_Comb15Ch07,1898345.951922,1898345.947265625,0.6358389789936921
PB20.13.31_Comb12Ch07,1953582.768328,1953582.763671875,0.3156728005277553
PB20.13.13_Comb03Ch07,1982345.585711,1982345.5810546875,0.48463143687500265
PB20.13.10_Comb01Ch07,1939926.152118,1939926.1474609375,0.4843364732402019
PB20.13.12_Comb09Ch07,1946563.72536,1946563.720703125,0.4026018658049295
PB20.13.31_Comb21Ch07,1937561.039813,1937561.03515625,0.22793951459252323
PB20.13.11_Comb13Ch07,1965255.741961,1965255.7373046875,0.2896289973225685
PB20.13.15_Comb04Ch07,1955566.410907,1955566.40625,0.4179187216742886
PB20.13.28_Comb24Ch07,1931686.406024,1931686.4013671875,0.26556744145731603
PB20.13.12_Comb27Ch07,1954116.825946,1954116.8212890625,0.1912555909784516
PB20.13.31_Comb19Ch07,1910324.101336,1910324.0966796875,0.35149666380189304
PB20.13.31_Comb03Ch07,2006454.47243,2006454.4677734375,0.3645997440662714
PB20.13.31_Comb06Ch07,2001419.072039,2001419.0673828125,0.42253973448183857
PB20.13.31_Comb28Ch07,1977767.948993,1977767.9443359375,0.2944073457096078
PB20.13.12_Comb01Ch07,2072601.323016,2072601.318359375,0.25070896184360986
PB20.13.11_Comb03Ch07,2030410.771258,2030410.7666015625,0.4691476281881834
PB20.13.11_Comb06Ch07,2337265.019305,2337265.0146484375,0.28769716623451086
PB20.13.10_Comb02Ch07,1991119.389422,1991119.384765625,0.2697841779614625
PB20.13.10_Comb17Ch07,2068481.449969,2068481.4453125,0.36331520037749654
PB20.13.13_Comb02Ch07,1945190.434344,1945190.4296875,0.5814976039507971
PB20.13.13_Comb19Ch07,2013854.985125,2013854.98046875,0.28449421049601203
PB20.13.13_Comb06Ch07,1976394.657977,1976394.6533203125,0.50408167926598
PB20.13.28_Comb26Ch07,1993942.265399,1993942.2607421875,0.2536015441089752
PB20.13.12_Comb08Ch07,1945114.140399,1945114.1357421875,0.2255820347797717
PB20.13.11_Comb17Ch07,2006835.942157,2006835.9375,0.3791371920899695
PB20.13.15_Comb14Ch07,1988601.689227,1988601.6845703125,0.40514202214877026
PB20.13.10_Comb19Ch07,1933288.578875,1933288.57421875,0.44015606170308785
PB20.13.12_Comb02Ch07,2062759.404071,2062759.3994140625,1.3768409898998524
PB20.13.15_Comb11Ch07,2014236.454852,2014236.4501953125,0.5887108772154969
PB20.13.28_Comb06Ch07,1961746.220477,1961746.2158203125,0.44333005976248163
PB20.13.12_Comb25Ch07,1888504.032977,1888504.0283203125,0.4378812635039825
PB20.13.15_Comb07Ch07,2233657.841571,2233657.8369140625,0.3848862008959399
PB20.13.13_Comb23Ch07,2015380.864032,2015380.859375,0.4780576279265864
PB20.13.11_Comb08Ch07,2073898.320086,2073898.3154296875,0.39428243817092834
PB20.13.31_Comb29Ch07,2136764.531024,2136764.5263671875,0.6140302248784588
PB20.13.13_Comb30Ch07,1957626.34743,1957626.3427734375,0.30495621016152447
PB20.13.28_Comb18Ch07,2001876.835711,2001876.8310546875,0.3447110866443913
PB20.13.31_Comb11Ch07,1965179.448016,1965179.443359375,0.29001121940536667
PB20.13.12_Comb03Ch07,1954193.119891,1954193.115234375,0.26147801397469195
PB20.13.12_Comb05Ch07,2028503.422625,2028503.41796875,0.4270232560261783
PB20.13.10_Comb07Ch07,1940231.327899,1940231.3232421875,0.34883490891271035
PB20.13.13_Comb29Ch07,2057037.358172,2057037.353515625,0.598732361131502
PB20.13.11_Comb29Ch07,3818969.731219,3818969.7265625,74.19537719090293
