Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.15_Comb06Ch01,1738891.606219,1738891.6015625,1.6403150210322361
PB20.13.15_Comb06Ch02,2143630.986102,2143630.9814453125,1.0822876682558444
PB20.13.15_Comb06Ch03,2287292.485125,2287292.48046875,1.8854067701328077
PB20.13.15_Comb06Ch04,2809677.12868,2809677.1240234375,1.1036223043432332
PB20.13.15_Comb06Ch05,3058090.214618,3058090.2099609375,1.9683455632818943
PB20.13.15_Comb06Ch06,3252258.305438,3252258.30078125,1.716496606447733
PB20.13.15_Comb06Ch07,3439178.471453,3439178.466796875,1.699564946963781
PB20.13.15_Comb06Ch08,3913421.635516,3913421.630859375,2.004459111790769
PB20.13.15_Comb06Ch09,4128799.443133,4128799.4384765625,1.8381416461854827
PB20.13.15_Comb06Ch10,4374313.359149,NaN,NaN
PB20.13.11_Comb28Ch01,1677398.686297,1677398.681640625,1.2434722356080907
PB20.13.11_Comb28Ch02,1723403.935321,1723403.9306640625,1.3850938960919745
PB20.13.11_Comb28Ch03,1784973.149188,1784973.14453125,1.322596691378927
PB20.13.11_Comb28Ch04,1845932.011493,1845932.0068359375,2.2709699161480583
PB20.13.11_Comb28Ch05,1888885.502703,1888885.498046875,1.5324760058289661
PB20.13.11_Comb28Ch06,1935653.69118,1935653.6865234375,1.569207464776939
PB20.13.11_Comb28Ch07,2003021.244891,2003021.240234375,1.5216893365719373
PB20.13.11_Comb28Ch08,2131042.485125,2131042.48046875,1.0623094235636228
PB20.13.11_Comb28Ch09,2242507.939227,2242507.9345703125,1.4593037214158227
PB20.13.11_Comb28Ch10,2290725.712664,2290725.7080078125,1.5549955846592038
PB20.13.11_Comb28Ch11,2369384.770282,2369384.765625,1.4541101955007756
PB20.13.11_Comb28Ch12,2413482.670672,2413482.666015625,1.3813203089269914
PB20.13.11_Comb28Ch13,2465667.729266,2465667.724609375,1.657796630390418
PB20.13.11_Comb28Ch14,2553100.590594,2553100.5859375,1.3812332713727982
PB20.13.11_Comb28Ch15,2602386.479266,2602386.474609375,1.7382539287865442
PB20.13.11_Comb28Ch16,2767562.870868,2767562.8662109375,1.2344149717615411
PB20.13.11_Comb28Ch17,2963714.604266,2963714.599609375,1.6065633621606326
PB20.13.11_Comb28Ch18,3060913.090594,3060913.0859375,1.413307350592173
PB20.13.11_Comb28Ch19,3189697.270282,3189697.265625,1.475957391109609
PB20.13.11_Comb28Ch20,3347854.618914,3347854.6142578125,1.4567619361285515
PB20.13.11_Comb28Ch21,3452148.442157,3452148.4375,1.616571226781203
