Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch01,1633834.843524,1633834.8388671875,1.375894651569067
PB20.13.28_Comb21Ch02,1660385.136493,1660385.1318359375,1.2812811075805233
PB20.13.28_Comb21Ch03,1699981.69411,1699981.689453125,2.3569043475849343
PB20.13.28_Comb21Ch04,1753692.63161,1753692.626953125,1.3656237410913628
PB20.13.28_Comb21Ch05,1814193.730243,1814193.7255859375,1.458118569252108
PB20.13.28_Comb21Ch06,1871643.071063,1871643.06640625,1.575638778197541
PB20.13.28_Comb21Ch07,1914138.798602,1914138.7939453125,2.1071715071935957
PB20.13.28_Comb21Ch08,1971740.727313,1971740.72265625,2.091947239016897
PB20.13.28_Comb21Ch09,2043838.505633,2043838.5009765625,1.6280218839520668
PB20.13.28_Comb21Ch10,2086868.290789,2086868.2861328125,1.9958390122452732
PB20.13.28_Comb21Ch11,2162323.002703,2162322.998046875,1.887717353686195
PB20.13.28_Comb21Ch12,2214660.649188,2214660.64453125,1.5342240516284902
PB20.13.28_Comb21Ch13,2264099.12575,2264099.12109375,2.9147636179089855
PB20.13.28_Comb21Ch14,2326736.454852,2326736.4501953125,1.6466049921255914
PB20.13.28_Comb21Ch15,2382278.447039,2382278.4423828125,1.735142028996149
PB20.13.28_Comb21Ch16,2444610.60036,2444610.595703125,1.6824576580464887
PB20.13.28_Comb21Ch17,2525100.712664,2525100.7080078125,1.9557200197071016
PB20.13.28_Comb21Ch18,2565078.740008,2565078.7353515625,2.4724657243293806
PB20.13.28_Comb21Ch19,2648391.728289,2648391.7236328125,1.6543858576898895
PB20.13.28_Comb21Ch20,2718963.627703,2718963.623046875,1.0543517700031844
PB20.13.28_Comb21Ch21,2806625.370868,2806625.3662109375,1.49050424632553
PB20.13.28_Comb21Ch22,2875976.567157,2875976.5625,1.7839684689032484
PB20.13.28_Comb21Ch23,2940750.126727,2940750.1220703125,1.6890191199749216
PB20.13.28_Comb21Ch24,3018493.657,3018493.65234375,2.027070710185428
PB20.13.28_Comb21Ch25,3085250.859149,3085250.8544921875,1.6950990089186913
PB20.13.28_Comb21Ch26,3143844.609149,3143844.6044921875,1.374370390191073
PB20.13.28_Comb21Ch27,3249359.135516,3249359.130859375,1.6112811283824193
PB20.13.28_Comb21Ch28,3313293.461688,3313293.45703125,1.2557462218920123
PB20.13.28_Comb21Ch29,3409042.363055,3409042.3583984375,3.0095399553971443
PB20.13.28_Comb21Ch30,3470382.695086,3470382.6904296875,2.438054933850842
PB20.13.28_Comb21Ch31,3568191.532977,3568191.5283203125,1.5439452068745512
PB20.13.28_Comb21Ch32,3684005.741961,3684005.7373046875,1.805647012833145
PB20.13.28_Comb21Ch33,3758087.16286,3758087.158203125,1.5953793035587018
PB20.13.28_Comb21Ch34,3822555.546649,3822555.5419921875,2.0852342878453545
PB20.13.28_Comb21Ch35,3924484.257586,3924484.2529296875,1.4084137289879
PB20.13.28_Comb21Ch36,4007568.364032,4007568.359375,1.3128981851797248
PB20.13.28_Comb21Ch37,4134063.72536,4134063.720703125,1.3473193455866992
PB20.13.28_Comb21Ch38,4206466.679461,4206466.6748046875,1.2122905632218244
PB20.13.28_Comb21Ch39,4309463.505633,4309463.5009765625,2.302363528508608
PB20.13.28_Comb28Ch01,1674041.752703,1674041.748046875,1.7471021216275946
PB20.13.28_Comb28Ch02,1720657.353289,1720657.3486328125,1.3844346427059335
PB20.13.28_Comb28Ch03,1762847.905047,1762847.900390625,1.3441895342084753
PB20.13.28_Comb28Ch04,1819229.130633,1819229.1259765625,1.3847746351212047
PB20.13.28_Comb28Ch05,1931762.699969,1931762.6953125,1.564746769634952
PB20.13.28_Comb28Ch06,1983489.994891,1983489.990234375,1.5604786888750202
PB20.13.28_Comb28Ch07,2039031.987078,2039031.982421875,1.5807309294686096
PB20.13.28_Comb28Ch08,2096405.033953,2096405.029296875,1.583488760190259
PB20.13.28_Comb28Ch09,2151489.262469,2151489.2578125,1.1106524021668105
PB20.13.28_Comb28Ch10,2212753.300555,2212753.2958984375,2.374738501014453
PB20.13.28_Comb28Ch11,2279891.97243,2279891.9677734375,1.8284377077582272
PB20.13.28_Comb28Ch12,2348327.641375,2348327.63671875,1.5678958444377953
PB20.13.28_Comb28Ch13,2400436.406024,2400436.4013671875,1.65604086249669
PB20.13.28_Comb28Ch14,2465133.671649,2465133.6669921875,2.2112302791557368
PB20.13.28_Comb28Ch15,2538223.271258,2538223.2666015625,1.7296690035091253
PB20.13.28_Comb28Ch16,2608642.582782,2608642.578125,1.3019652202925585
PB20.13.28_Comb28Ch17,2662811.283953,2662811.279296875,1.6988163179846307
PB20.13.28_Comb28Ch18,2746047.978289,2746047.9736328125,1.6850095107420024
PB20.13.28_Comb28Ch19,2815856.93825,2815856.93359375,1.1426281487479897
PB20.13.28_Comb28Ch20,2884445.195086,2884445.1904296875,1.9250807247267776
PB20.13.28_Comb28Ch21,2959365.849383,2959365.8447265625,1.7138456398471116
PB20.13.28_Comb28Ch22,3037033.085711,3037033.0810546875,1.7317623438247265
PB20.13.28_Comb28Ch23,3104400.639422,3104400.634765625,1.4405154947424106
PB20.13.28_Comb28Ch24,3195800.785907,3195800.78125,1.8219655363567888
PB20.13.28_Comb28Ch25,3257675.175555,3257675.1708984375,1.5054165912210957
PB20.13.28_Comb28Ch26,3348464.970477,3348464.9658203125,1.8098298220032731
PB20.13.28_Comb28Ch27,3433609.013446,3433609.0087890625,1.4994706139645502
PB20.13.28_Comb28Ch28,3525238.041766,3525238.037109375,1.7867634017756875
PB20.13.28_Comb28Ch29,3584594.731219,3584594.7265625,1.7177365576070227
PB20.13.28_Comb28Ch30,3692932.133563,3692932.12890625,1.9811564855709651
