Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch05,1814193.730243,1814193.7255859375,0.1686329592880796
PB20.13.28_Comb28Ch05,1931762.699969,1931762.6953125,0.38059632755275075
PB20.13.15_Comb06Ch05,3058090.214618,3058090.2099609375,0.33729276518375895
PB20.13.11_Comb11Ch05,1822052.00661,1822052.001953125,0.3161878681999552
PB20.13.11_Comb28Ch05,1888885.502703,1888885.498046875,0.38447869062371437
PB20.13.15_Comb22Ch05,1857223.515399,1857223.5107421875,0.42349065861893675
PB20.13.12_Comb12Ch05,1832427.983172,1832427.978515625,0.25010510651284956
PB20.13.15_Comb24Ch05,2007141.117938,2007141.11328125,0.35080890269142234
PB20.13.31_Comb08Ch05,1837005.619891,1837005.615234375,0.373288405276308
PB20.13.15_Comb30Ch05,1862411.50368,1862411.4990234375,0.397637129662403
PB20.13.12_Comb21Ch05,1948394.780047,1948394.775390625,0.4522382915325637
PB20.13.15_Comb08Ch05,2164382.939227,2164382.9345703125,1.4000472477865262
PB20.13.11_Comb15Ch05,1912765.507586,1912765.5029296875,28.10609447336987
PB20.13.13_Comb07Ch05,1840286.259539,1840286.2548828125,0.1480149308159501
PB20.13.28_Comb17Ch05,1838836.674578,1838836.669921875,0.1448152258201429
PB20.13.28_Comb29Ch05,1891403.202899,1891403.1982421875,0.34372121755009094
PB20.13.12_Comb29Ch05,1849899.296649,1849899.2919921875,0.17477754484060398
PB20.13.31_Comb09Ch05,1893615.727313,1893615.72265625,0.18874973004283274
PB20.13.13_Comb24Ch05,1841506.962664,1841506.9580078125,0.18203690498851519
PB20.13.31_Comb17Ch05,1863479.618914,1863479.6142578125,0.17880629306071216
PB20.13.13_Comb05Ch05,1832046.513446,1832046.5087890625,0.24528777901608692
PB20.13.10_Comb16Ch05,1925811.772235,1925811.767578125,0.3795686225006065
PB20.13.10_Comb24Ch05,1796951.298602,1796951.2939453125,0.6407191704150883
PB20.13.12_Comb23Ch05,1784744.267352,1784744.2626953125,0.24827281654986375
PB20.13.11_Comb16Ch05,1818313.603289,1818313.5986328125,0.1434708685438695
PB20.13.10_Comb28Ch05,1824493.41286,1824493.408203125,0.18339829127882468
PB20.13.10_Comb26Ch05,1817245.488055,1817245.4833984375,0.2990538004803154
PB20.13.15_Comb21Ch05,1865539.555438,1865539.55078125,0.2794349155105773
PB20.13.28_Comb23Ch05,1820907.59743,1820907.5927734375,0.34036762520447184
PB20.13.28_Comb04Ch05,1977157.59743,1977157.5927734375,0.34797100948137255
PB20.13.15_Comb26Ch05,1907806.401141,1907806.396484375,0.3081452324449497
PB20.13.15_Comb10Ch05,1804656.987078,1804656.982421875,0.1879869190826699
