Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch01,1633834.843524,1633834.8388671875,1.393275737365888
PB20.13.28_Comb21Ch02,1660385.136493,1660385.1318359375,1.290887302898817
PB20.13.28_Comb21Ch03,1699981.69411,1699981.689453125,2.3700661882988237
PB20.13.28_Comb21Ch04,1753692.63161,1753692.626953125,1.3785331427851375
PB20.13.28_Comb21Ch05,1814193.730243,1814193.7255859375,1.4704023270236068
PB20.13.28_Comb21Ch06,1871643.071063,1871643.06640625,1.5901946119834007
PB20.13.28_Comb21Ch07,1914138.798602,1914138.7939453125,2.1184275627950186
PB20.13.28_Comb21Ch08,1971740.727313,1971740.72265625,2.104934611158955
PB20.13.28_Comb21Ch09,2043838.505633,2043838.5009765625,1.642876508186406
PB20.13.28_Comb21Ch10,2086868.290789,2086868.2861328125,1.3072991092132349
PB20.13.28_Comb21Ch11,2162323.002703,2162322.998046875,1.9060512434510553
PB20.13.28_Comb21Ch12,2214660.649188,2214660.64453125,1.5501786767898056
PB20.13.28_Comb21Ch13,2264099.12575,2264099.12109375,2.930641152888937
PB20.13.28_Comb21Ch14,2326736.454852,2326736.4501953125,1.6615446636523896
PB20.13.28_Comb21Ch15,2382278.447039,2382278.4423828125,1.7525973196193647
PB20.13.28_Comb21Ch16,2444610.60036,2444610.595703125,1.695062030298808
PB20.13.28_Comb21Ch17,2525100.712664,2525100.7080078125,1.9705026336157967
PB20.13.28_Comb21Ch18,2565078.740008,2565078.7353515625,2.491616233771904
PB20.13.28_Comb21Ch19,2648391.728289,2648391.7236328125,1.6653533978684667
PB20.13.28_Comb21Ch20,2718963.627703,2718963.623046875,1.0722795712751447
PB20.13.28_Comb21Ch21,2806625.370868,2806625.3662109375,1.5089081022108453
PB20.13.28_Comb21Ch22,2875976.567157,2875976.5625,1.7942662201851123
PB20.13.28_Comb21Ch23,2940750.126727,2940750.1220703125,1.698452767788752
PB20.13.28_Comb21Ch24,3018493.657,3018493.65234375,2.046858197110876
PB20.13.28_Comb21Ch25,3085250.859149,3085250.8544921875,1.7153363312662508
PB20.13.28_Comb21Ch26,3143844.609149,3143844.6044921875,1.3910300831573943
PB20.13.28_Comb21Ch27,3249359.135516,3249359.130859375,1.6284511579931715
PB20.13.28_Comb21Ch28,3313293.461688,3313293.45703125,1.2783939812687968
PB20.13.28_Comb21Ch29,3409042.363055,3409042.3583984375,3.025375007019056
PB20.13.28_Comb21Ch30,3470382.695086,3470382.6904296875,2.4497368860205766
PB20.13.28_Comb21Ch31,3568191.532977,3568191.5283203125,1.565646299933744
PB20.13.28_Comb21Ch32,3684005.741961,3684005.7373046875,1.8189748724099724
PB20.13.28_Comb21Ch33,3758087.16286,3758087.158203125,1.607718672156114
PB20.13.28_Comb21Ch34,3822555.546649,3822555.5419921875,2.1034458315141733
PB20.13.28_Comb21Ch35,3924484.257586,3924484.2529296875,1.4426580611538746
PB20.13.28_Comb21Ch36,4007568.364032,4007568.359375,1.3529919057118789
PB20.13.28_Comb21Ch37,4134063.72536,4134063.720703125,1.373932496861152
PB20.13.28_Comb21Ch38,4206466.679461,4206466.6748046875,1.2435972256020855
PB20.13.28_Comb21Ch39,4309463.505633,4309463.5009765625,2.333647774383906
PB20.13.28_Comb28Ch01,1674041.752703,1674041.748046875,1.7128372898036193
PB20.13.28_Comb28Ch02,1720657.353289,1720657.3486328125,1.3539197671701535
PB20.13.28_Comb28Ch03,1762847.905047,1762847.900390625,1.313284694577305
PB20.13.28_Comb28Ch04,1819229.130633,1819229.1259765625,1.3475836209787473
PB20.13.28_Comb28Ch05,1931762.699969,1931762.6953125,1.5353332476625523
PB20.13.28_Comb28Ch06,1983489.994891,1983489.990234375,1.5277392920229165
PB20.13.28_Comb28Ch07,2039031.987078,2039031.982421875,1.5444159635201624
PB20.13.28_Comb28Ch08,2096405.033953,2096405.029296875,1.5506423454936569
PB20.13.28_Comb28Ch09,2151489.262469,2151489.2578125,1.0885750596275885
PB20.13.28_Comb28Ch10,2212753.300555,2212753.2958984375,2.3156245074987485
PB20.13.28_Comb28Ch11,2279891.97243,2279891.9677734375,1.7919023097525404
PB20.13.28_Comb28Ch12,2348327.641375,2348327.63671875,1.536726402449471
PB20.13.28_Comb28Ch13,2400436.406024,2400436.4013671875,1.6231197495691227
PB20.13.28_Comb28Ch14,2465133.671649,2465133.6669921875,2.165211225935458
PB20.13.28_Comb28Ch15,2538223.271258,2538223.2666015625,1.7167479506603602
PB20.13.28_Comb28Ch16,2608642.582782,2608642.578125,1.2820189480442654
PB20.13.28_Comb28Ch17,2662811.283953,2662811.279296875,1.6732012490092252
PB20.13.28_Comb28Ch18,2746047.978289,2746047.9736328125,1.6708312671780832
PB20.13.28_Comb28Ch19,2815856.93825,2815856.93359375,1.1247720043587832
PB20.13.28_Comb28Ch20,2884445.195086,2884445.1904296875,1.8943748825946134
PB20.13.28_Comb28Ch21,2959365.849383,2959365.8447265625,1.6986917903798306
PB20.13.28_Comb28Ch22,3037033.085711,3037033.0810546875,1.7174289069538384
PB20.13.28_Comb28Ch23,3104400.639422,3104400.634765625,1.4334182683261194
PB20.13.28_Comb28Ch24,3195800.785907,3195800.78125,1.7942719188036595
PB20.13.28_Comb28Ch25,3257675.175555,3257675.1708984375,1.4902387258418768
PB20.13.28_Comb28Ch26,3348464.970477,3348464.9658203125,1.803690425631808
PB20.13.28_Comb28Ch27,3433609.013446,3433609.0087890625,1.502122310698409
PB20.13.28_Comb28Ch28,3525238.041766,3525238.037109375,1.7797187324393182
