Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch01,1633834.843524,1633834.8388671875,1.367597464177856
PB20.13.28_Comb21Ch02,1660385.136493,1660385.1318359375,1.2762967511332861
PB20.13.28_Comb21Ch03,1699981.69411,1699981.689453125,2.349791434716673
PB20.13.28_Comb21Ch04,1753692.63161,1753692.626953125,1.3588295529618526
PB20.13.28_Comb21Ch05,1814193.730243,1814193.7255859375,1.452000615786355
PB20.13.28_Comb21Ch06,1871643.071063,1871643.06640625,1.5643775074494408
PB20.13.28_Comb21Ch07,1914138.798602,1914138.7939453125,2.100032903390566
PB20.13.28_Comb21Ch08,1971740.727313,1971740.72265625,2.084372085417623
PB20.13.28_Comb21Ch09,2043838.505633,2043838.5009765625,1.6210689580263111
PB20.13.28_Comb21Ch10,2086868.290789,2086868.2861328125,1.0629843720476946
PB20.13.28_Comb21Ch11,2162323.002703,2162322.998046875,1.875754029823689
PB20.13.28_Comb21Ch12,2214660.649188,2214660.64453125,1.5237649957884634
PB20.13.28_Comb21Ch13,2264099.12575,2264099.12109375,2.902248881313423
PB20.13.28_Comb21Ch14,2326736.454852,2326736.4501953125,1.6355976323982937
PB20.13.28_Comb21Ch15,2382278.447039,2382278.4423828125,1.7225704638484187
PB20.13.28_Comb21Ch16,2444610.60036,2444610.595703125,1.6716930184209855
PB20.13.28_Comb21Ch17,2525100.712664,2525100.7080078125,1.94590374631932
PB20.13.28_Comb21Ch18,2565078.740008,2565078.7353515625,2.4559744028711714
PB20.13.28_Comb21Ch19,2648391.728289,2648391.7236328125,1.6426989893713715
PB20.13.28_Comb21Ch20,2718963.627703,2718963.623046875,1.0479526034725477
PB20.13.28_Comb21Ch21,2806625.370868,2806625.3662109375,1.4791374501488932
PB20.13.28_Comb21Ch22,2875976.567157,2875976.5625,1.7698941990061596
PB20.13.28_Comb21Ch23,2940750.126727,2940750.1220703125,1.6775881383543265
PB20.13.28_Comb21Ch24,3018493.657,3018493.65234375,2.014700856374288
PB20.13.28_Comb21Ch25,3085250.859149,3085250.8544921875,1.6818479781851758
PB20.13.28_Comb21Ch26,3143844.609149,3143844.6044921875,1.3617448471274496
PB20.13.28_Comb21Ch27,3249359.135516,3249359.130859375,1.599023789751592
PB20.13.28_Comb21Ch28,3313293.461688,3313293.45703125,1.2406846560029008
PB20.13.28_Comb21Ch29,3409042.363055,3409042.3583984375,2.990140966454257
PB20.13.28_Comb21Ch30,3470382.695086,3470382.6904296875,2.42049869709817
PB20.13.28_Comb21Ch31,3568191.532977,3568191.5283203125,1.5300881888597235
PB20.13.28_Comb21Ch32,3684005.741961,3684005.7373046875,1.7903604607000798
PB20.13.28_Comb21Ch33,3758087.16286,3758087.158203125,1.581656289459313
PB20.13.28_Comb21Ch34,3822555.546649,3822555.5419921875,2.0675546712228328
PB20.13.28_Comb21Ch35,3924484.257586,3924484.2529296875,1.3907193177433925
