Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch01,1633834.843524,1633834.8388671875,1.381962625323604
PB20.13.28_Comb21Ch02,1660385.136493,1660385.1318359375,1.2852935343967131
PB20.13.28_Comb21Ch03,1699981.69411,1699981.689453125,2.3627659185440004
PB20.13.28_Comb21Ch04,1753692.63161,1753692.626953125,1.3704117993768348
PB20.13.28_Comb21Ch05,1814193.730243,1814193.7255859375,1.463435246727472
PB20.13.28_Comb21Ch06,1871643.071063,1871643.06640625,1.5807866461509803
PB20.13.28_Comb21Ch07,1914138.798602,1914138.7939453125,2.112654710471679
PB20.13.28_Comb21Ch08,1971740.727313,1971740.72265625,2.0983067796338295
PB20.13.28_Comb21Ch09,2043838.505633,2043838.5009765625,1.6352610063058592
PB20.13.28_Comb21Ch10,2086868.290789,2086868.2861328125,1.176096346079176
PB20.13.28_Comb21Ch11,2162323.002703,2162322.998046875,1.8968164202315716
PB20.13.28_Comb21Ch12,2214660.649188,2214660.64453125,1.5417994313234737
PB20.13.28_Comb21Ch13,2264099.12575,2264099.12109375,2.9225959355025806
PB20.13.28_Comb21Ch14,2326736.454852,2326736.4501953125,1.6541049762987075
PB20.13.28_Comb21Ch15,2382278.447039,2382278.4423828125,1.7428885559138887
PB20.13.28_Comb21Ch16,2444610.60036,2444610.595703125,1.6890275061744913
PB20.13.28_Comb21Ch17,2525100.712664,2525100.7080078125,1.9631524170506265
PB20.13.28_Comb21Ch18,2565078.740008,2565078.7353515625,2.4879943497136927
PB20.13.28_Comb21Ch19,2648391.728289,2648391.7236328125,1.6607965670896503
PB20.13.28_Comb21Ch20,2718963.627703,2718963.623046875,1.0626209802384041
PB20.13.28_Comb21Ch21,2806625.370868,2806625.3662109375,1.4983985680878644
PB20.13.28_Comb21Ch22,2875976.567157,2875976.5625,1.7901968382249267
PB20.13.28_Comb21Ch23,2940750.126727,2940750.1220703125,1.6940890654675194
PB20.13.28_Comb21Ch24,3018493.657,3018493.65234375,2.0365540004721328
PB20.13.28_Comb21Ch25,3085250.859149,3085250.8544921875,1.7040335589637325
PB20.13.28_Comb21Ch26,3143844.609149,3143844.6044921875,1.3821390032946517
PB20.13.28_Comb21Ch27,3249359.135516,3249359.130859375,1.6191014595075084
PB20.13.28_Comb21Ch28,3313293.461688,3313293.45703125,1.2652660136750467
PB20.13.28_Comb21Ch29,3409042.363055,3409042.3583984375,3.0194601811314055
PB20.13.28_Comb21Ch30,3470382.695086,3470382.6904296875,2.4452996776019553
PB20.13.28_Comb21Ch31,3568191.532977,3568191.5283203125,1.5537910070652292
PB20.13.28_Comb21Ch32,3684005.741961,3684005.7373046875,1.8108506003715792
PB20.13.28_Comb21Ch33,3758087.16286,3758087.158203125,1.5993936763432668
PB20.13.28_Comb21Ch34,3822555.546649,3822555.5419921875,2.0931612855898534
PB20.13.28_Comb21Ch35,3924484.257586,3924484.2529296875,1.4225507723295214
PB20.13.28_Comb21Ch36,4007568.364032,4007568.359375,1.3265039035869437
PB20.13.28_Comb21Ch37,4134063.72536,4134063.720703125,1.357737711023851
PB20.13.28_Comb21Ch38,4206466.679461,4206466.6748046875,1.222980912368272
PB20.13.28_Comb21Ch39,4309463.505633,4309463.5009765625,2.3150735585100937
PB20.13.28_Comb28Ch01,1674041.752703,1674041.748046875,1.743592062440417
PB20.13.28_Comb28Ch02,1720657.353289,1720657.3486328125,1.3815100085680176
PB20.13.28_Comb28Ch03,1762847.905047,1762847.900390625,1.3407332466520407
PB20.13.28_Comb28Ch04,1819229.130633,1819229.1259765625,1.3801631696743262
PB20.13.28_Comb28Ch05,1931762.699969,1931762.6953125,1.562081972443198
PB20.13.28_Comb28Ch06,1983489.994891,1983489.990234375,1.5562179351742287
PB20.13.28_Comb28Ch07,2039031.987078,2039031.982421875,1.5756500268604638
PB20.13.28_Comb28Ch08,2096405.033953,2096405.029296875,1.5795021016991007
PB20.13.28_Comb28Ch09,2151489.262469,2151489.2578125,1.1096558202731324
PB20.13.28_Comb28Ch10,2212753.300555,2212753.2958984375,2.3640201586517664
PB20.13.28_Comb28Ch11,2279891.97243,2279891.9677734375,1.8237350282514002
PB20.13.28_Comb28Ch12,2348327.641375,2348327.63671875,1.5642167573567403
PB20.13.28_Comb28Ch13,2400436.406024,2400436.4013671875,1.6532082629532587
PB20.13.28_Comb28Ch14,2465133.671649,2465133.6669921875,2.2028517925879383
PB20.13.28_Comb28Ch15,2538223.271258,2538223.2666015625,1.7328683013101156
PB20.13.28_Comb28Ch16,2608642.582782,2608642.578125,1.3007833056089604
PB20.13.28_Comb28Ch17,2662811.283953,2662811.279296875,1.696473068030624
PB20.13.28_Comb28Ch18,2746047.978289,2746047.9736328125,1.6928627539244354
PB20.13.28_Comb28Ch19,2815856.93825,2815856.93359375,1.138851246168699
PB20.13.28_Comb28Ch20,2884445.195086,2884445.1904296875,1.9201087263366474
PB20.13.28_Comb28Ch21,2959365.849383,2959365.8447265625,1.717251151162014
PB20.13.28_Comb28Ch22,3037033.085711,3037033.0810546875,1.7328199632742864
PB20.13.28_Comb28Ch23,3104400.639422,3104400.634765625,1.442455655269064
PB20.13.28_Comb28Ch24,3195800.785907,3195800.78125,1.8180921955162088
PB20.13.28_Comb28Ch25,3257675.175555,3257675.1708984375,1.5093572782162077
PB20.13.28_Comb28Ch26,3348464.970477,3348464.9658203125,1.8172191090918461
PB20.13.28_Comb28Ch27,3433609.013446,3433609.0087890625,1.505286990344375
PB20.13.28_Comb28Ch28,3525238.041766,3525238.037109375,1.7920201158342277
PB20.13.28_Comb28Ch29,3584594.731219,3584594.7265625,1.7160299417583107
PB20.13.28_Comb28Ch30,3692932.133563,3692932.12890625,1.9846448746356453
PB20.13.28_Comb28Ch31,3784332.280047,3784332.275390625,1.8492213883323634
PB20.13.28_Comb28Ch32,3885955.815203,3885955.810546875,1.6911934020428467
PB20.13.28_Comb28Ch33,3963851.933368,3963851.9287109375,1.7322026383363949
PB20.13.28_Comb28Ch34,4056549.076922,4056549.072265625,1.5850655015943715
PB20.13.28_Comb28Ch35,4253921.513446,4253921.5087890625,1.6048137696800515
PB20.13.28_Comb28Ch36,4341812.138446,4341812.1337890625,1.3254960671820122
PB20.13.28_Comb28Ch37,4448699.955828,4448699.951171875,1.5426284565920365
PB20.13.28_Comb28Ch38,4442901.615985,4442901.611328125,1.7722285223939322
PB20.13.15_Comb06Ch01,1738891.606219,1738891.6015625,1.5676418448474574
PB20.13.15_Comb06Ch02,2143630.986102,2143630.9814453125,1.0011972652725944
PB20.13.15_Comb06Ch03,2287292.485125,2287292.48046875,1.7208952185345792
PB20.13.15_Comb06Ch04,2809677.12868,2809677.1240234375,0.953940760161709
PB20.13.15_Comb06Ch05,3058090.214618,3058090.2099609375,1.6571782914117503
PB20.13.15_Comb06Ch06,3252258.305438,3252258.30078125,1.3957108446054
PB20.13.15_Comb06Ch07,3439178.471453,3439178.466796875,1.3382193742818447
PB20.13.15_Comb06Ch08,3913421.635516,3913421.630859375,1.433928025376345
PB20.13.15_Comb06Ch09,4128799.443133,4128799.4384765625,1.2385579286161452
PB20.13.15_Comb06Ch10,4374313.359149,NaN,NaN
PB20.13.11_Comb11Ch01,1632385.258563,1632385.25390625,1.3556500976361383
PB20.13.11_Comb11Ch02,1687316.899188,1687316.89453125,1.3428884738208013
PB20.13.11_Comb11Ch03,1723175.053485,1723175.048828125,5.087751754334171
PB20.13.11_Comb11Ch04,1776275.639422,1776275.634765625,1.205771254318149
PB20.13.11_Comb11Ch05,1822052.00661,1822052.001953125,1.4235048730820576
PB20.13.11_Comb11Ch06,1887207.035907,1887207.03125,1.5936123703274065
PB20.13.11_Comb11Ch07,1947555.546649,1947555.5419921875,1.7057967584889182
PB20.13.11_Comb11Ch08,1992187.504657,1992187.5,1.6037739152446873
PB20.13.11_Comb11Ch09,2091369.633563,2091369.62890625,1.0694830116246092
PB20.13.11_Comb11Ch10,2150268.559344,2150268.5546875,1.56374846041753
PB20.13.11_Comb11Ch11,2217636.113055,2217636.1083984375,1.5663235114381702
PB20.13.11_Comb11Ch12,2307205.204852,2307205.2001953125,1.6352543002225541
PB20.13.11_Comb11Ch13,2331466.679461,2331466.6748046875,1.6237043024800024
PB20.13.11_Comb11Ch14,2421646.122821,2421646.1181640625,1.4523846707939427
PB20.13.11_Comb11Ch15,2472457.890399,2472457.8857421875,1.632767483029266
PB20.13.11_Comb11Ch16,2563552.861102,2563552.8564453125,1.37538443863073
PB20.13.11_Comb11Ch17,2609176.640399,2609176.6357421875,4.361894983582275
PB20.13.11_Comb11Ch18,2664718.632586,2664718.6279296875,1.5185834002753194
PB20.13.11_Comb11Ch19,2743759.15993,NaN,NaN
PB20.13.11_Comb11Ch20,2821197.514422,2821197.509765625,1.3835153097907538
PB20.13.11_Comb11Ch21,2883911.137469,2883911.1328125,1.6469913386044164
PB20.13.11_Comb11Ch22,2976379.399188,2976379.39453125,1.6329635498352755
PB20.13.11_Comb11Ch23,3038558.964618,3038558.9599609375,1.4438687796686402
PB20.13.11_Comb11Ch24,3141708.37868,3141708.3740234375,1.435546778149386
PB20.13.11_Comb11Ch25,3185348.515399,3185348.5107421875,1.260928386565756
PB20.13.11_Comb11Ch26,3270568.852313,3270568.84765625,1.4120886990814414
PB20.13.11_Comb11Ch27,3350830.082782,3350830.078125,1.4808392149101872
PB20.13.11_Comb11Ch28,3457336.430438,3457336.42578125,1.6807692213896825
PB20.13.11_Comb11Ch29,3526306.157,3526306.15234375,1.7065973247985229
PB20.13.11_Comb11Ch30,3590087.895282,3590087.890625,1.399202604844018
PB20.13.11_Comb11Ch31,3686752.323993,3686752.3193359375,1.715367424444907
PB20.13.11_Comb11Ch32,3805160.527118,3805160.5224609375,1.6504896193641996
PB20.13.11_Comb11Ch33,3880767.826922,3880767.822265625,1.7397308388419959
PB20.13.11_Comb11Ch34,3982620.243914,3982620.2392578125,1.4226495862948443
PB20.13.11_Comb11Ch35,4056854.252703,4056854.248046875,1.218975207333639
PB20.13.11_Comb11Ch36,4163589.482196,4163589.4775390625,1.327074482191037
PB20.13.11_Comb11Ch37,4262542.729266,4262542.724609375,1.4638336840627861
PB20.13.11_Comb11Ch38,4370498.661883,4370498.6572265625,1.7757828211144686
PB20.13.11_Comb28Ch01,1677398.686297,1677398.681640625,1.2385344477082811
PB20.13.11_Comb28Ch02,1723403.935321,1723403.9306640625,1.3795395634282697
PB20.13.11_Comb28Ch03,1784973.149188,1784973.14453125,1.320549810467286
PB20.13.11_Comb28Ch04,1845932.011493,1845932.0068359375,1.2735577626485466
PB20.13.11_Comb28Ch05,1888885.502703,1888885.498046875,1.5192005822019912
PB20.13.11_Comb28Ch06,1935653.69118,1935653.6865234375,1.5568878164353934
PB20.13.11_Comb28Ch07,2003021.244891,2003021.240234375,1.5035870714507926
PB20.13.11_Comb28Ch08,2131042.485125,2131042.48046875,1.1304856650783202
PB20.13.11_Comb28Ch09,2242507.939227,2242507.9345703125,1.4437376287170467
PB20.13.11_Comb28Ch10,2290725.712664,2290725.7080078125,1.5407419073167241
PB20.13.11_Comb28Ch11,2369384.770282,2369384.765625,1.4347950870704307
PB20.13.11_Comb28Ch12,2413482.670672,2413482.666015625,1.35541350817576
PB20.13.11_Comb28Ch13,2465667.729266,2465667.724609375,1.640336681617575
PB20.13.11_Comb28Ch14,2553100.590594,2553100.5859375,1.3618797263968603
PB20.13.11_Comb28Ch15,2602386.479266,2602386.474609375,1.7176245472726357
PB20.13.11_Comb28Ch16,2767562.870868,2767562.8662109375,1.2250529334979297
PB20.13.11_Comb28Ch17,2963714.604266,2963714.599609375,1.5781340585522032
PB20.13.11_Comb28Ch18,3060913.090594,3060913.0859375,1.3863988761840385
PB20.13.11_Comb28Ch19,3189697.270282,3189697.265625,1.4628147893872576
PB20.13.11_Comb28Ch20,3347854.618914,3347854.6142578125,1.430508823419065
PB20.13.11_Comb28Ch21,3452148.442157,3452148.4375,1.5641877684157655
PB20.13.11_Comb28Ch22,3519744.877703,3519744.873046875,1.6453258908972972
PB20.13.11_Comb28Ch23,3786697.392352,3786697.3876953125,1.5193598381381959
PB20.13.11_Comb28Ch24,3861236.576922,3861236.572265625,1.584686759857522
PB20.13.11_Comb28Ch25,3976821.904071,3976821.8994140625,1.2959397734767848
PB20.13.11_Comb28Ch26,4064254.765399,4064254.7607421875,1.2942902190104157
PB20.13.11_Comb28Ch27,4241561.894305,4241561.8896484375,1.3262078812698685
PB20.13.11_Comb28Ch28,4366607.670672,4366607.666015625,1.3986079292961204
PB20.13.15_Comb22Ch01,1648635.868914,1648635.8642578125,1.4243999433814636
PB20.13.15_Comb22Ch02,1693878.178485,1693878.173828125,1.5191356093860855
PB20.13.15_Comb22Ch03,1747817.997821,1747817.9931640625,1.464992153394654
PB20.13.15_Comb22Ch04,1804504.399188,1804504.39453125,1.429875619934722
PB20.13.15_Comb22Ch05,1857223.515399,1857223.5107421875,1.6306374280769973
PB20.13.15_Comb22Ch06,1901855.473407,1901855.46875,1.716598936641328
PB20.13.15_Comb22Ch07,1962356.572039,1962356.5673828125,1.7014179371553564
PB20.13.15_Comb22Ch08,2026138.310321,2026138.3056640625,1.6663704482981885
PB20.13.15_Comb22Ch09,2075881.962664,2075881.9580078125,1.0773000646622142
PB20.13.15_Comb22Ch10,2150192.265399,2150192.2607421875,1.6738776350418585
PB20.13.15_Comb22Ch11,2200927.739032,2200927.734375,1.6639636832802547
PB20.13.15_Comb22Ch12,2316284.184344,2316284.1796875,1.6431213245092433
PB20.13.15_Comb22Ch13,2371139.531024,2371139.5263671875,1.5014106051840452
PB20.13.15_Comb22Ch14,2431411.747821,2431411.7431640625,1.684257104237618
PB20.13.15_Comb22Ch15,2508544.926532,2508544.921875,1.4504076685988254
PB20.13.15_Comb22Ch16,2558135.990985,2558135.986328125,1.7845489024320664
PB20.13.15_Comb22Ch17,2638320.927508,2638320.9228515625,1.7415280090428007
PB20.13.15_Comb22Ch18,2707443.241961,2707443.2373046875,1.1039980702848369
PB20.13.15_Comb22Ch19,2784194.950946,2784194.9462890625,1.5341745117536292
PB20.13.15_Comb22Ch20,2856216.435321,2856216.4306640625,1.7535311896538779
PB20.13.15_Comb22Ch21,2919845.585711,2919845.5810546875,1.6728557475260746
PB20.13.15_Comb22Ch22,3001327.519305,3001327.5146484375,1.5263179163671379
PB20.13.15_Comb22Ch23,3070831.303485,3070831.298828125,1.420305340914085
PB20.13.15_Comb22Ch24,3138885.502703,3138885.498046875,1.494392212442689
PB20.13.15_Comb22Ch25,3226928.715594,3226928.7109375,1.5162990687790618
PB20.13.15_Comb22Ch26,3298950.199969,3298950.1953125,1.4663130714667638
PB20.13.15_Comb22Ch27,3390731.81618,3390731.8115234375,1.8801606945414313
PB20.13.15_Comb22Ch28,3457946.782,3457946.77734375,1.7960653729093599
PB20.13.15_Comb22Ch29,3552780.156024,3552780.1513671875,1.468629797464192
PB20.13.15_Comb22Ch30,3652191.166766,3652191.162109375,1.8112616900932483
PB20.13.15_Comb22Ch31,3728790.28786,3728790.283203125,1.713659190786068
PB20.13.15_Comb22Ch32,3803405.766375,3803405.76171875,1.6749588051408038
PB20.13.15_Comb22Ch33,3904953.007586,3904953.0029296875,1.4098716633219315
PB20.13.15_Comb22Ch34,3992996.220477,3992996.2158203125,1.4306638739047757
PB20.13.15_Comb22Ch35,4103240.971453,4103240.966796875,1.3884820391483397
PB20.13.15_Comb22Ch36,4179382.328875,4179382.32421875,1.3428053444226118
PB20.13.15_Comb22Ch37,4291000.370868,4291000.3662109375,1.8474810952393812
