Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch01,1633834.843524,1633834.8388671875,1.3796705380555327
PB20.13.28_Comb21Ch02,1660385.136493,1660385.1318359375,1.2821958821624049
PB20.13.28_Comb21Ch03,1699981.69411,1699981.689453125,2.3585326361973786
PB20.13.28_Comb21Ch04,1753692.63161,1753692.626953125,1.367135802671083
PB20.13.28_Comb21Ch05,1814193.730243,1814193.7255859375,1.4599884078188623
PB20.13.28_Comb21Ch06,1871643.071063,NaN,NaN
PB20.13.28_Comb21Ch07,1914138.798602,1914138.7939453125,2.1079540928917555
PB20.13.28_Comb21Ch08,1971740.727313,1971740.72265625,2.0937714386723694
PB20.13.28_Comb21Ch09,2043838.505633,2043838.5009765625,1.630951382194514
PB20.13.28_Comb21Ch10,2086868.290789,2086868.2861328125,1.0696393788268708
PB20.13.28_Comb21Ch11,2162323.002703,2162322.998046875,1.8886186340042481
PB20.13.28_Comb21Ch12,2214660.649188,2214660.64453125,1.5346706227680837
PB20.13.28_Comb21Ch13,2264099.12575,2264099.12109375,2.915073183301759
PB20.13.28_Comb21Ch14,2326736.454852,2326736.4501953125,1.6462977594570847
PB20.13.28_Comb21Ch15,2382278.447039,2382278.4423828125,1.7347938863747938
PB20.13.28_Comb21Ch16,2444610.60036,2444610.595703125,1.6807635936203666
PB20.13.28_Comb21Ch17,2525100.712664,2525100.7080078125,1.9559545096851525
PB20.13.28_Comb21Ch18,2565078.740008,2565078.7353515625,2.458471438596463
PB20.13.28_Comb21Ch19,2648391.728289,2648391.7236328125,1.6522615571442432
PB20.13.28_Comb21Ch20,2718963.627703,2718963.623046875,1.0541532135329286
PB20.13.28_Comb21Ch21,2806625.370868,2806625.3662109375,1.4924720041077406
PB20.13.28_Comb21Ch22,2875976.567157,2875976.5625,1.781446388915059
PB20.13.28_Comb21Ch23,2940750.126727,2940750.1220703125,1.6871654435625314
PB20.13.28_Comb21Ch24,3018493.657,3018493.65234375,2.0296919509721882
PB20.13.28_Comb21Ch25,3085250.859149,3085250.8544921875,1.6970333119370602
PB20.13.28_Comb21Ch26,3143844.609149,3143844.6044921875,1.3796414284789864
PB20.13.28_Comb21Ch27,3249359.135516,3249359.130859375,1.6120924516226844
PB20.13.28_Comb21Ch28,3313293.461688,3313293.45703125,1.2560600738225456
PB20.13.28_Comb21Ch29,3409042.363055,3409042.3583984375,3.01226010957946
PB20.13.28_Comb21Ch30,3470382.695086,3470382.6904296875,2.4364970460593045
PB20.13.28_Comb21Ch31,3568191.532977,3568191.5283203125,1.545590558270133
PB20.13.28_Comb21Ch32,3684005.741961,3684005.7373046875,1.8056809876085067
PB20.13.28_Comb21Ch33,3758087.16286,3758087.158203125,1.5940313787316513
PB20.13.28_Comb21Ch34,3822555.546649,3822555.5419921875,2.0884484013892237
PB20.13.28_Comb21Ch35,3924484.257586,3924484.2529296875,1.4153343536182164
PB20.13.28_Comb21Ch36,4007568.364032,4007568.359375,1.3219147890561889
PB20.13.28_Comb21Ch37,4134063.72536,4134063.720703125,1.3532310583238656
PB20.13.28_Comb21Ch38,4206466.679461,4206466.6748046875,1.2177814251977714
PB20.13.28_Comb21Ch39,4309463.505633,4309463.5009765625,2.3164720497304647
PB20.13.28_Comb28Ch01,1674041.752703,1674041.748046875,1.6943839821746944
PB20.13.28_Comb28Ch02,1720657.353289,1720657.3486328125,1.339331632466014
PB20.13.28_Comb28Ch03,1762847.905047,1762847.900390625,1.298627950196883
PB20.13.28_Comb28Ch04,1819229.130633,1819229.1259765625,1.335378448369077
PB20.13.28_Comb28Ch05,1931762.699969,1931762.6953125,1.513268821967308
PB20.13.28_Comb28Ch06,1983489.994891,1983489.990234375,1.506916117029769
PB20.13.28_Comb28Ch07,2039031.987078,2039031.982421875,1.524737381164266
PB20.13.28_Comb28Ch08,2096405.033953,2096405.029296875,1.5297729612165245
PB20.13.28_Comb28Ch09,2151489.262469,2151489.2578125,1.0678682822917414
PB20.13.28_Comb28Ch10,2212753.300555,2212753.2958984375,2.288434077540727
PB20.13.28_Comb28Ch11,2279891.97243,2279891.9677734375,1.764131030799286
PB20.13.28_Comb28Ch12,2348327.641375,2348327.63671875,1.5121847393069479
PB20.13.28_Comb28Ch13,2400436.406024,2400436.4013671875,1.5973401969231862
PB20.13.28_Comb28Ch14,2465133.671649,2465133.6669921875,2.135848880250465
PB20.13.28_Comb28Ch15,2538223.271258,2538223.2666015625,1.6771969698938545
PB20.13.28_Comb28Ch16,2608642.582782,2608642.578125,1.2600602317547267
PB20.13.28_Comb28Ch17,2662811.283953,2662811.279296875,1.6440246289465859
PB20.13.28_Comb28Ch18,2746047.978289,2746047.9736328125,1.6346616718025657
PB20.13.28_Comb28Ch19,2815856.93825,2815856.93359375,1.0963712217810848
PB20.13.28_Comb28Ch20,2884445.195086,2884445.1904296875,1.8673441118569742
PB20.13.28_Comb28Ch21,2959365.849383,2959365.8447265625,1.6639977417774263
PB20.13.28_Comb28Ch22,3037033.085711,3037033.0810546875,1.6827029108577916
PB20.13.28_Comb28Ch23,3104400.639422,3104400.634765625,1.4029768269792988
PB20.13.28_Comb28Ch24,3195800.785907,3195800.78125,1.7679959763478295
PB20.13.28_Comb28Ch25,3257675.175555,3257675.1708984375,1.460449530987862
PB20.13.28_Comb28Ch26,3348464.970477,3348464.9658203125,1.7641897136583229
PB20.13.28_Comb28Ch27,3433609.013446,3433609.0087890625,1.4648223374749068
PB20.13.28_Comb28Ch28,3525238.041766,3525238.037109375,1.7383579069649764
PB20.13.28_Comb28Ch29,3584594.731219,3584594.7265625,1.6621994010652774
PB20.13.28_Comb28Ch30,3692932.133563,3692932.12890625,1.9275190170797774
PB20.13.28_Comb28Ch31,3784332.280047,3784332.275390625,1.7866153710812036
PB20.13.28_Comb28Ch32,3885955.815203,3885955.810546875,1.6354410890689994
PB20.13.28_Comb28Ch33,3963851.933368,3963851.9287109375,1.678579977756133
PB20.13.28_Comb28Ch34,4056549.076922,4056549.072265625,1.5374596512382173
PB20.13.28_Comb28Ch35,4253921.513446,4253921.5087890625,1.5596025386923578
PB20.13.28_Comb28Ch36,4341812.138446,4341812.1337890625,1.2888343705417198
PB20.13.28_Comb28Ch37,4448699.955828,4448699.951171875,1.4814542341017543
PB20.13.28_Comb28Ch38,4442901.615985,4442901.611328125,1.7239090294977122
PB20.13.15_Comb06Ch01,1738891.606219,1738891.6015625,1.5643730067858583
PB20.13.15_Comb06Ch02,2143630.986102,2143630.9814453125,0.9982318304440014
PB20.13.15_Comb06Ch03,2287292.485125,2287292.48046875,1.7131947957838078
PB20.13.15_Comb06Ch04,2809677.12868,2809677.1240234375,0.9378196022052084
PB20.13.15_Comb06Ch05,3058090.214618,3058090.2099609375,1.6471798697613005
PB20.13.15_Comb06Ch06,3252258.305438,3252258.30078125,1.3863247386239104
PB20.13.15_Comb06Ch07,3439178.471453,3439178.466796875,1.3294531826467548
PB20.13.15_Comb06Ch08,3913421.635516,3913421.630859375,1.4255611803039647
PB20.13.15_Comb06Ch09,4128799.443133,4128799.4384765625,1.226461666391487
PB20.13.15_Comb06Ch10,4374313.359149,NaN,NaN
PB20.13.11_Comb11Ch01,1632385.258563,1632385.25390625,1.353123142258448
PB20.13.11_Comb11Ch02,1687316.899188,1687316.89453125,1.3434401353598013
PB20.13.11_Comb11Ch03,1723175.053485,1723175.048828125,3.2732429118604855
