Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch01,1633834.843524,1633834.8388671875,1.3779205622908381
PB20.13.28_Comb21Ch02,1660385.136493,1660385.1318359375,1.2827226024172516
PB20.13.28_Comb21Ch03,1699981.69411,1699981.689453125,2.358980359103952
PB20.13.28_Comb21Ch04,1753692.63161,1753692.626953125,1.3670154384235593
PB20.13.28_Comb21Ch05,1814193.730243,1814193.7255859375,1.4600365062470055
PB20.13.28_Comb21Ch06,1871643.071063,1871643.06640625,1.5775021840593435
PB20.13.28_Comb21Ch07,1914138.798602,1914138.7939453125,2.1082773733255564
PB20.13.28_Comb21Ch08,1971740.727313,1971740.72265625,2.09367910491163
PB20.13.28_Comb21Ch09,2043838.505633,2043838.5009765625,1.6304537604767722
PB20.13.28_Comb21Ch10,2086868.290789,2086868.2861328125,1.0734133146789655
PB20.13.28_Comb21Ch11,2162323.002703,2162322.998046875,1.89035341439611
PB20.13.28_Comb21Ch12,2214660.649188,2214660.64453125,1.5358016711936642
PB20.13.28_Comb21Ch13,2264099.12575,2264099.12109375,2.9161153966914974
PB20.13.28_Comb21Ch14,2326736.454852,2326736.4501953125,1.6476496483606298
PB20.13.28_Comb21Ch15,2382278.447039,2382278.4423828125,1.7367586868278873
PB20.13.28_Comb21Ch16,2444610.60036,2444610.595703125,1.6821233630439956
PB20.13.28_Comb21Ch17,2525100.712664,2525100.7080078125,1.9573494224671828
PB20.13.28_Comb21Ch18,2565078.740008,2565078.7353515625,2.4690006842505015
PB20.13.28_Comb21Ch19,2648391.728289,2648391.7236328125,1.653563818687129
PB20.13.28_Comb21Ch20,2718963.627703,2718963.623046875,1.057414893536295
PB20.13.28_Comb21Ch21,2806625.370868,2806625.3662109375,1.491765838275028
PB20.13.28_Comb21Ch22,2875976.567157,2875976.5625,1.7812826508700514
PB20.13.28_Comb21Ch23,2940750.126727,2940750.1220703125,1.685213680962552
PB20.13.28_Comb21Ch24,3018493.657,3018493.65234375,2.0291221993551063
PB20.13.28_Comb21Ch25,3085250.859149,3085250.8544921875,1.6963226997025453
PB20.13.28_Comb21Ch26,3143844.609149,3143844.6044921875,1.3793057274298615
PB20.13.28_Comb21Ch27,3249359.135516,3249359.130859375,1.61195387723244
PB20.13.28_Comb21Ch28,3313293.461688,3313293.45703125,1.2569169573158683
PB20.13.28_Comb21Ch29,3409042.363055,3409042.3583984375,3.004844949379685
PB20.13.28_Comb21Ch30,3470382.695086,3470382.6904296875,2.4321194176458114
PB20.13.28_Comb21Ch31,3568191.532977,3568191.5283203125,1.545810583315537
PB20.13.28_Comb21Ch32,3684005.741961,3684005.7373046875,1.7988051121175574
PB20.13.28_Comb21Ch33,3758087.16286,3758087.158203125,1.5882180713159517
PB20.13.28_Comb21Ch34,3822555.546649,3822555.5419921875,2.080899855781221
PB20.13.28_Comb21Ch35,3924484.257586,3924484.2529296875,1.4128906405347854
PB20.13.28_Comb21Ch36,4007568.364032,4007568.359375,1.3160513100487707
PB20.13.28_Comb21Ch37,4134063.72536,4134063.720703125,1.3498157590092827
PB20.13.28_Comb21Ch38,4206466.679461,4206466.6748046875,1.213676758837404
PB20.13.28_Comb21Ch39,4309463.505633,4309463.5009765625,2.3014019303840816
PB20.13.28_Comb28Ch01,1674041.752703,1674041.748046875,1.739949896094116
PB20.13.28_Comb28Ch02,1720657.353289,1720657.3486328125,1.3785120444479075
PB20.13.28_Comb28Ch03,1762847.905047,1762847.900390625,1.337836280643843
PB20.13.28_Comb28Ch04,1819229.130633,1819229.1259765625,1.3775522890496084
PB20.13.28_Comb28Ch05,1931762.699969,1931762.6953125,1.5574265586660503
PB20.13.28_Comb28Ch06,1983489.994891,1983489.990234375,1.5517421728339307
PB20.13.28_Comb28Ch07,2039031.987078,2039031.982421875,1.5715653635093623
PB20.13.28_Comb28Ch08,2096405.033953,2096405.029296875,1.574733205306563
PB20.13.28_Comb28Ch09,2151489.262469,2151489.2578125,1.1065543887732345
PB20.13.28_Comb28Ch10,2212753.300555,2212753.2958984375,2.3566351747851044
PB20.13.28_Comb28Ch11,2279891.97243,2279891.9677734375,1.8180907293286614
PB20.13.28_Comb28Ch12,2348327.641375,2348327.63671875,1.559018626506298
PB20.13.28_Comb28Ch13,2400436.406024,2400436.4013671875,1.647544678028536
PB20.13.28_Comb28Ch14,2465133.671649,2465133.6669921875,2.197472807496626
PB20.13.28_Comb28Ch15,2538223.271258,2538223.2666015625,1.7242329996623869
PB20.13.28_Comb28Ch16,2608642.582782,2608642.578125,1.2961290123966738
PB20.13.28_Comb28Ch17,2662811.283953,2662811.279296875,1.690044738053927
PB20.13.28_Comb28Ch18,2746047.978289,2746047.9736328125,1.68531235761943
PB20.13.28_Comb28Ch19,2815856.93825,2815856.93359375,1.1315306946484012
PB20.13.28_Comb28Ch20,2884445.195086,2884445.1904296875,1.9140194322195336
PB20.13.28_Comb28Ch21,2959365.849383,2959365.8447265625,1.709821107856016
PB20.13.28_Comb28Ch22,3037033.085711,3037033.0810546875,1.7247641212245859
PB20.13.28_Comb28Ch23,3104400.639422,3104400.634765625,1.4351489358811522
PB20.13.28_Comb28Ch24,3195800.785907,3195800.78125,1.811407469582213
PB20.13.28_Comb28Ch25,3257675.175555,3257675.1708984375,1.5016298095162202
PB20.13.28_Comb28Ch26,3348464.970477,3348464.9658203125,1.8064817160725608
PB20.13.28_Comb28Ch27,3433609.013446,3433609.0087890625,1.4955175426155287
PB20.13.28_Comb28Ch28,3525238.041766,3525238.037109375,1.779000067985262
PB20.13.28_Comb28Ch29,3584594.731219,3584594.7265625,1.7058967485478806
PB20.13.28_Comb28Ch30,3692932.133563,3692932.12890625,1.972909611913448
PB20.13.28_Comb28Ch31,3784332.280047,3784332.275390625,1.832809991690986
PB20.13.28_Comb28Ch32,3885955.815203,3885955.810546875,1.678923549013454
PB20.13.28_Comb28Ch33,3963851.933368,3963851.9287109375,1.7147909714957754
PB20.13.28_Comb28Ch34,4056549.076922,4056549.072265625,1.5732162524763997
PB20.13.28_Comb28Ch35,4253921.513446,4253921.5087890625,1.5882530509980077
PB20.13.28_Comb28Ch36,4341812.138446,4341812.1337890625,1.311006320765392
PB20.13.28_Comb28Ch37,4448699.955828,4448699.951171875,1.5257945671041986
PB20.13.28_Comb28Ch38,4442901.615985,4442901.611328125,1.7520524527113037
PB20.13.15_Comb06Ch01,1738891.606219,1738891.6015625,1.5653823713145345
PB20.13.15_Comb06Ch02,2143630.986102,2143630.9814453125,1.0010879863960713
PB20.13.15_Comb06Ch03,2287292.485125,NaN,NaN
PB20.13.15_Comb06Ch04,2809677.12868,2809677.1240234375,0.9406279893052604
PB20.13.15_Comb06Ch05,3058090.214618,3058090.2099609375,1.649223244457298
PB20.13.15_Comb06Ch06,3252258.305438,3252258.30078125,1.3889319719215585
PB20.13.15_Comb06Ch07,3439178.471453,3439178.466796875,1.3307614023969676
PB20.13.15_Comb06Ch08,3913421.635516,3913421.630859375,1.4251933849275835
PB20.13.15_Comb06Ch09,4128799.443133,NaN,NaN
PB20.13.15_Comb06Ch10,4374313.359149,NaN,NaN
PB20.13.11_Comb11Ch01,1632385.258563,1632385.25390625,1.3532645990646173
PB20.13.11_Comb11Ch02,1687316.899188,1687316.89453125,1.3404087567562326
PB20.13.11_Comb11Ch03,1723175.053485,1723175.048828125,4.446079960335029
PB20.13.11_Comb11Ch04,1776275.639422,1776275.634765625,1.2043866463273176
PB20.13.11_Comb11Ch05,1822052.00661,1822052.001953125,1.420571324968154
PB20.13.11_Comb11Ch06,1887207.035907,1887207.03125,1.5911678372673321
PB20.13.11_Comb11Ch07,1947555.546649,1947555.5419921875,1.7006923352412955
PB20.13.11_Comb11Ch08,1992187.504657,1992187.5,1.6011328177085382
PB20.13.11_Comb11Ch09,2091369.633563,2091369.62890625,1.066303158826923
PB20.13.11_Comb11Ch10,2150268.559344,2150268.5546875,1.561453982768147
PB20.13.11_Comb11Ch11,2217636.113055,2217636.1083984375,1.562568982706226
PB20.13.11_Comb11Ch12,2307205.204852,2307205.2001953125,1.6286394887462856
PB20.13.11_Comb11Ch13,2331466.679461,2331466.6748046875,1.619809443852979
PB20.13.11_Comb11Ch14,2421646.122821,2421646.1181640625,1.4457112832564856
PB20.13.11_Comb11Ch15,2472457.890399,2472457.8857421875,1.6273524070572032
PB20.13.11_Comb11Ch16,2563552.861102,2563552.8564453125,1.3691150425788507
PB20.13.11_Comb11Ch17,2609176.640399,2609176.6357421875,4.272670751484802
PB20.13.11_Comb11Ch18,2664718.632586,2664718.6279296875,1.5150324241856947
PB20.13.11_Comb11Ch19,2743759.15993,NaN,NaN
PB20.13.11_Comb11Ch20,2821197.514422,2821197.509765625,1.377656474556356
PB20.13.11_Comb11Ch21,2883911.137469,2883911.1328125,1.6402872438575182
PB20.13.11_Comb11Ch22,2976379.399188,2976379.39453125,1.6236527160335574
PB20.13.11_Comb11Ch23,3038558.964618,3038558.9599609375,1.4359006677758588
PB20.13.11_Comb11Ch24,3141708.37868,3141708.3740234375,1.4254326620884366
PB20.13.11_Comb11Ch25,3185348.515399,3185348.5107421875,1.2555089709450087
PB20.13.11_Comb11Ch26,3270568.852313,3270568.84765625,1.4029088138884716
PB20.13.11_Comb11Ch27,3350830.082782,3350830.078125,1.468680223175405
PB20.13.11_Comb11Ch28,3457336.430438,3457336.42578125,1.6700621672096663
PB20.13.11_Comb11Ch29,3526306.157,3526306.15234375,1.6930893830398253
PB20.13.11_Comb11Ch30,3590087.895282,3590087.890625,1.3895037624784514
PB20.13.11_Comb11Ch31,3686752.323993,3686752.3193359375,1.703247896151908
PB20.13.11_Comb11Ch32,3805160.527118,3805160.5224609375,1.6377731084302722
PB20.13.11_Comb11Ch33,3880767.826922,3880767.822265625,1.723648589546567
PB20.13.11_Comb11Ch34,3982620.243914,3982620.2392578125,1.4062366271859637
PB20.13.11_Comb11Ch35,4056854.252703,4056854.248046875,1.2079562090932565
PB20.13.11_Comb11Ch36,4163589.482196,4163589.4775390625,1.31440102847957
PB20.13.11_Comb11Ch37,4262542.729266,4262542.724609375,1.4469204899784411
PB20.13.11_Comb11Ch38,4370498.661883,4370498.6572265625,1.7584627211928565
PB20.13.11_Comb28Ch01,1677398.686297,1677398.681640625,1.2356928345065654
PB20.13.11_Comb28Ch02,1723403.935321,1723403.9306640625,1.3750937011728541
PB20.13.11_Comb28Ch03,1784973.149188,1784973.14453125,1.3162995091085719
PB20.13.11_Comb28Ch04,1845932.011493,1845932.0068359375,1.2700152286354616
PB20.13.11_Comb28Ch05,1888885.502703,1888885.498046875,1.5152451936790585
PB20.13.11_Comb28Ch06,1935653.69118,1935653.6865234375,1.5525705215044077
PB20.13.11_Comb28Ch07,2003021.244891,2003021.240234375,1.5002841328922312
PB20.13.11_Comb28Ch08,2131042.485125,2131042.48046875,1.126322037910433
PB20.13.11_Comb28Ch09,2242507.939227,2242507.9345703125,1.438648599766429
PB20.13.11_Comb28Ch10,2290725.712664,2290725.7080078125,1.5354335446510765
PB20.13.11_Comb28Ch11,2369384.770282,2369384.765625,1.430486199361342
PB20.13.11_Comb28Ch12,2413482.670672,2413482.666015625,1.350232942677962
PB20.13.11_Comb28Ch13,2465667.729266,2465667.724609375,1.6327533792568236
PB20.13.11_Comb28Ch14,2553100.590594,2553100.5859375,1.3567701824237208
PB20.13.11_Comb28Ch15,2602386.479266,2602386.474609375,1.7089675148414565
PB20.13.11_Comb28Ch16,2767562.870868,2767562.8662109375,1.2182095141122062
PB20.13.11_Comb28Ch17,2963714.604266,2963714.599609375,1.5701609740804878
PB20.13.11_Comb28Ch18,3060913.090594,3060913.0859375,1.3786377761725
PB20.13.11_Comb28Ch19,3189697.270282,3189697.265625,1.4539037152006402
PB20.13.11_Comb28Ch20,3347854.618914,3347854.6142578125,1.421439936053582
PB20.13.11_Comb28Ch21,3452148.442157,3452148.4375,1.557277229702403
PB20.13.11_Comb28Ch22,3519744.877703,3519744.873046875,1.6371082981910807
