Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch01,1633834.843524,1633834.8388671875,1.3428158689245147
PB20.13.28_Comb21Ch02,1660385.136493,1660385.1318359375,1.2504883646972658
PB20.13.28_Comb21Ch03,1699981.69411,1699981.689453125,2.3224966816301937
PB20.13.28_Comb21Ch04,1753692.63161,1753692.626953125,1.3366243540916025
PB20.13.28_Comb21Ch05,1814193.730243,1814193.7255859375,1.4283261446540225
PB20.13.28_Comb21Ch06,1871719.365008,1871719.3603515625,1.547612575386226
PB20.13.28_Comb21Ch07,1914138.798602,1914138.7939453125,2.076409591458773
PB20.13.28_Comb21Ch08,1971740.727313,1971740.72265625,2.0592131052529714
PB20.13.28_Comb21Ch09,2043838.505633,2043838.5009765625,1.5943772092605928
PB20.13.28_Comb21Ch10,2086868.290789,2086868.2861328125,1.062553087283948
PB20.13.28_Comb21Ch11,2162246.708758,2162246.7041015625,1.8516482404007266
PB20.13.28_Comb21Ch12,2214660.649188,2214660.64453125,1.509282785610484
PB20.13.28_Comb21Ch13,2264022.831805,2264022.8271484375,2.88319033854838
PB20.13.28_Comb21Ch14,2326812.748797,2326812.744140625,1.6295984686699223
PB20.13.28_Comb21Ch15,2382278.447039,2382278.4423828125,1.7077156344632058
PB20.13.28_Comb21Ch16,2444610.60036,2444610.595703125,1.6606986995016542
PB20.13.28_Comb21Ch17,2525177.00661,2525177.001953125,1.9328706605623345
PB20.13.28_Comb21Ch18,2565231.327899,2565231.3232421875,2.4532623109334084
PB20.13.28_Comb21Ch19,2648391.728289,2648391.7236328125,1.6292261612349606
PB20.13.28_Comb21Ch20,2718963.627703,2718963.623046875,1.0496609469264473
PB20.13.28_Comb21Ch21,2806549.076922,2806549.072265625,1.4598694009764368
PB20.13.28_Comb21Ch22,2876052.861102,2876052.8564453125,1.768958829000477
PB20.13.28_Comb21Ch23,2940673.832782,2940673.828125,1.6670628806499541
PB20.13.28_Comb21Ch24,3018493.657,3018493.65234375,2.002473567530445
PB20.13.28_Comb21Ch25,3085174.565203,3085174.560546875,1.6694171367244621
PB20.13.28_Comb21Ch26,3143844.609149,3143844.6044921875,1.3566170749832909
PB20.13.28_Comb21Ch27,3249359.135516,3249359.130859375,1.5917045358317738
PB20.13.28_Comb21Ch28,3313446.049578,3313446.044921875,1.254564072707427
PB20.13.28_Comb21Ch29,3409194.950946,3409194.9462890625,3.007589238245624
PB20.13.28_Comb21Ch30,3470458.989032,3470458.984375,2.4301362405649742
PB20.13.28_Comb21Ch31,3568191.532977,3568191.5283203125,1.52180190815372
PB20.13.28_Comb21Ch32,3684005.741961,3684005.7373046875,1.788537232575413
PB20.13.28_Comb21Ch33,3758087.16286,3758087.158203125,1.5807882419870156
PB20.13.28_Comb21Ch34,3822479.252703,3822479.248046875,2.0628754251761134
PB20.13.28_Comb21Ch35,3924560.551532,3924560.546875,1.3840820776167704
PB20.13.28_Comb21Ch36,4007492.070086,4007492.0654296875,1.2632294464292868
PB20.13.28_Comb21Ch37,4134216.31325,4134216.30859375,1.333963643137666
PB20.13.28_Comb21Ch38,4206466.679461,4206466.6748046875,1.1767170869031216
PB20.13.28_Comb21Ch39,4309387.211688,4309387.20703125,2.259896217626761
PB20.13.28_Comb28Ch01,1674041.752703,1674041.748046875,1.6741359751638927
PB20.13.28_Comb28Ch02,1720657.353289,1720657.3486328125,1.3259150221065776
PB20.13.28_Comb28Ch03,1762847.905047,1762847.900390625,1.286970153364063
PB20.13.28_Comb28Ch04,1819152.836688,1819152.83203125,1.3226780129442783
PB20.13.28_Comb28Ch05,1931762.699969,1931762.6953125,1.4971094698329328
PB20.13.28_Comb28Ch06,1983566.288836,1983566.2841796875,1.5044980267152102
PB20.13.28_Comb28Ch07,2039031.987078,2039031.982421875,1.5201644280591637
PB20.13.28_Comb28Ch08,2096405.033953,2096405.029296875,1.5171794784477808
PB20.13.28_Comb28Ch09,2151489.262469,2151489.2578125,1.0749125102730321
PB20.13.28_Comb28Ch10,2212829.5945,2212829.58984375,2.3014508822968116
PB20.13.28_Comb28Ch11,2279815.678485,2279815.673828125,1.7586156946360778
PB20.13.28_Comb28Ch12,2348327.641375,2348327.63671875,1.5152360457782765
PB20.13.28_Comb28Ch13,2400283.818133,2400283.8134765625,1.5869960620340444
PB20.13.28_Comb28Ch14,2465133.671649,2465133.6669921875,2.144682453849979
PB20.13.28_Comb28Ch15,2538146.977313,2538146.97265625,1.6654619937684794
PB20.13.28_Comb28Ch16,2608642.582782,2608642.578125,1.254815001505557
PB20.13.28_Comb28Ch17,2662734.990008,2662734.9853515625,1.6463022883055787
PB20.13.28_Comb28Ch18,2746124.272235,2746124.267578125,1.6351978456504652
PB20.13.28_Comb28Ch19,2815704.35036,2815704.345703125,1.0897395249085131
PB20.13.28_Comb28Ch20,2884368.901141,2884368.896484375,1.8684089227852092
PB20.13.28_Comb28Ch21,2959213.261493,2959213.2568359375,1.659259211146726
PB20.13.28_Comb28Ch22,3036880.497821,3036880.4931640625,1.6759068363116552
PB20.13.28_Comb28Ch23,3104324.345477,3104324.3408203125,1.3833355234049798
PB20.13.28_Comb28Ch24,3195877.079852,3195877.0751953125,1.7820548674576244
PB20.13.28_Comb28Ch25,3257675.175555,3257675.1708984375,1.4634798808417961
PB20.13.28_Comb28Ch26,3348388.676532,3348388.671875,1.7572834577848029
PB20.13.28_Comb28Ch27,3433456.425555,3433456.4208984375,1.4460072222940534
PB20.13.28_Comb28Ch28,3525009.15993,3525009.1552734375,1.701845784427306
PB20.13.28_Comb28Ch29,3584671.025164,3584671.0205078125,1.6841822867298633
PB20.13.28_Comb28Ch30,3693084.721453,3693084.716796875,1.9381889300646116
PB20.13.28_Comb28Ch31,3784484.867938,3784484.86328125,1.7827122555573547
PB20.13.28_Comb28Ch32,3886032.109149,3886032.1044921875,1.6503660907568218
PB20.13.28_Comb28Ch33,3963699.345477,3963699.3408203125,1.6508231487791145
PB20.13.28_Comb28Ch34,4056549.076922,4056549.072265625,1.5330746963762798
PB20.13.28_Comb28Ch35,4253997.807391,4253997.802734375,1.4980170053193285
PB20.13.28_Comb28Ch36,4341735.8445,4341735.83984375,1.2253984266221827
PB20.13.28_Comb28Ch37,4442291.264422,4442291.259765625,1.5991403476253034
PB20.13.15_Comb06Ch01,1738891.606219,1738891.6015625,1.524845301189125
PB20.13.15_Comb06Ch02,2143478.398211,2143478.3935546875,0.9731388291205453
PB20.13.15_Comb06Ch03,2287216.19118,2287216.1865234375,1.6664760261297755
PB20.13.15_Comb06Ch04,2809600.834735,2809600.830078125,0.9187876780586159
PB20.13.15_Comb06Ch05,3058013.920672,3058013.916015625,1.6034696970733664
PB20.13.15_Comb06Ch06,3252258.305438,3252258.30078125,1.3435531521051711
PB20.13.15_Comb06Ch07,3439178.471453,3439178.466796875,1.2820383451698538
PB20.13.15_Comb06Ch08,3845214.848407,NaN,NaN
PB20.13.15_Comb06Ch09,3913497.929461,3913497.9248046875,1.3778795898072498
PB20.13.15_Comb06Ch10,4045639.042743,NaN,NaN
PB20.13.15_Comb06Ch11,4128875.737078,4128875.732421875,1.1816343261102333
PB20.13.15_Comb06Ch12,4172592.167743,NaN,NaN
PB20.13.15_Comb06Ch13,4210281.376727,NaN,NaN
PB20.13.15_Comb06Ch14,4232559.208758,NaN,NaN
PB20.13.15_Comb06Ch15,4276885.990985,NaN,NaN
PB20.13.15_Comb06Ch16,4300460.820086,4300460.8154296875,4.294894256925924
PB20.13.15_Comb06Ch17,4351425.175555,NaN,NaN
PB20.13.15_Comb06Ch18,4374237.065203,NaN,NaN
