Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch13,2264022.831805,2264022.8271484375,0.3326495892780084
PB20.13.28_Comb28Ch13,2400283.818133,2400283.8134765625,0.35801146736096445
PB20.13.15_Comb06Ch13,4210281.376727,4210281.3720703125,149.85164266627203
PB20.13.11_Comb11Ch13,2331466.679461,2331466.6748046875,0.5009311190288077
PB20.13.11_Comb28Ch13,2465744.023211,2465744.0185546875,0.44971203724062325
PB20.13.15_Comb22Ch13,2371139.531024,2371139.5263671875,0.3655934908267494
PB20.13.28_Comb05Ch13,2381668.095477,2381668.0908203125,0.39477131255900244
PB20.13.12_Comb12Ch13,2306747.44118,2306747.4365234375,0.3845177392752856
PB20.13.15_Comb24Ch13,2660446.171649,2660446.1669921875,0.3447289012912908
PB20.13.15_Comb30Ch13,2396774.296649,2396774.2919921875,0.5946321950582929
PB20.13.12_Comb21Ch13,2401046.757586,2401046.7529296875,0.5340796865202687
PB20.13.15_Comb08Ch13,3351745.610125,3351745.60546875,0.1171117663565288
PB20.13.11_Comb15Ch13,2428665.165789,2428665.1611328125,0.17587250985291758
PB20.13.15_Comb13Ch13,2297058.110125,2297058.10546875,0.2451511147188888
PB20.13.13_Comb07Ch13,2427978.520282,2427978.515625,0.17170804256593836
PB20.13.28_Comb17Ch13,2299804.692157,2299804.6875,0.19164983694432566
PB20.13.28_Comb29Ch13,2476272.587664,2476272.5830078125,0.3773497746001566
PB20.13.12_Comb29Ch13,2301788.334735,2301788.330078125,0.18817695892634145
PB20.13.13_Comb24Ch13,2367858.891375,2367858.88671875,0.2350858524549437
PB20.13.31_Comb17Ch13,2398529.057391,2398529.052734375,0.2153799579305588
PB20.13.13_Comb05Ch13,2309265.141375,2309265.13671875,0.4816819844484384
PB20.13.10_Comb16Ch13,2596969.609149,2596969.6044921875,0.32009293181624376
PB20.13.10_Comb24Ch13,2263031.010516,2263031.005859375,2.072818754912742
PB20.13.12_Comb23Ch13,2282791.142352,2282791.1376953125,0.28809947389155705
PB20.13.11_Comb16Ch13,2339935.307391,2339935.302734375,0.22689117390756702
PB20.13.10_Comb28Ch13,2327575.68825,2327575.68359375,0.31040827117818465
PB20.13.10_Comb26Ch13,2284011.845477,2284011.8408203125,0.5329050445014214
PB20.13.15_Comb21Ch13,2442092.900164,2442092.8955078125,0.2845695432926964
PB20.13.28_Comb23Ch13,2292785.649188,2292785.64453125,0.5650596424796351
PB20.13.28_Comb04Ch13,2524261.479266,2524261.474609375,0.21383954148061388
PB20.13.15_Comb26Ch13,2369689.946063,2369689.94140625,0.30355619000877243
PB20.13.15_Comb10Ch13,2319335.942157,2319335.9375,0.2561897718025032
PB20.13.31_Comb15Ch13,2245178.227313,2245178.22265625,0.6864004266022548
PB20.13.31_Comb12Ch13,2310333.25661,2310333.251953125,0.35833317117267444
PB20.13.13_Comb03Ch13,2344207.768328,2344207.763671875,0.5986959836075955
PB20.13.10_Comb01Ch13,2292938.237078,2292938.232421875,0.552995523536315
PB20.13.12_Comb09Ch13,2302474.980243,2302474.9755859375,0.4662575553046856
PB20.13.28_Comb30Ch13,4203796.391375,4203796.38671875,105.98603031034685
PB20.13.31_Comb21Ch13,2291183.476336,2291183.4716796875,0.26924750986518686
PB20.13.11_Comb13Ch13,2320938.115008,2320938.1103515625,0.3181047695186471
PB20.13.15_Comb04Ch13,2306442.265399,2306442.2607421875,0.4127424644163037
PB20.13.28_Comb24Ch13,2284317.021258,2284317.0166015625,0.25685717119407736
PB20.13.12_Comb27Ch13,2526092.533953,2526092.529296875,0.18776080600801023
PB20.13.31_Comb19Ch13,2381057.743914,2381057.7392578125,0.23637846269927085
PB20.13.31_Comb28Ch13,2339782.7195,2339782.71484375,0.288897299180131
PB20.13.12_Comb01Ch13,2498397.831805,2498397.8271484375,0.14526232410435616
PB20.13.11_Comb03Ch13,2386093.144305,2386093.1396484375,0.3849695292633749
PB20.13.11_Comb24Ch13,4412231.449969,4412231.4453125,35.12741290038711
PB20.13.11_Comb06Ch13,3769454.960711,3769454.9560546875,0.12301243742614895
PB20.13.10_Comb02Ch13,2364044.19411,2364044.189453125,0.26488073282329544
PB20.13.10_Comb17Ch13,2430572.514422,2430572.509765625,0.42666290448724636
PB20.13.13_Comb02Ch13,2351150.517352,2351150.5126953125,0.39534187184461816
PB20.13.13_Comb19Ch13,2507095.341571,2507095.3369140625,0.14968195590273584
PB20.13.13_Comb06Ch13,2339324.955828,2339324.951171875,0.4963719304012871
PB20.13.28_Comb26Ch13,2354125.981219,2354125.9765625,0.27903376706654137
PB20.13.12_Comb08Ch13,2299423.22243,2299423.2177734375,0.23195676580352864
PB20.13.11_Comb17Ch13,2420806.889422,2420806.884765625,0.2268214183565311
PB20.13.15_Comb14Ch13,2417602.543719,2417602.5390625,0.4104658923805521
PB20.13.10_Comb19Ch13,2295761.113055,2295761.1083984375,0.416953744804188
PB20.13.15_Comb23Ch13,2294769.291766,2294769.287109375,1.0511464278031057
PB20.13.12_Comb02Ch13,2417755.13161,2417755.126953125,1.2450154234792408
PB20.13.15_Comb11Ch13,2364196.782,2364196.77734375,0.6018995186059757
PB20.13.28_Comb06Ch13,2316436.772235,2316436.767578125,0.46810937059974217
PB20.13.12_Comb25Ch13,2362594.609149,2362594.6044921875,0.4805881094700232
PB20.13.15_Comb07Ch13,2981109.623797,2981109.619140625,0.4764383766609433
PB20.13.13_Comb23Ch13,2433624.272235,2433624.267578125,0.5416529814642417
PB20.13.11_Comb08Ch13,2512130.741961,2512130.7373046875,0.454602849889343
PB20.13.31_Comb29Ch13,2628173.832782,2628173.828125,0.7805532168213276
PB20.13.13_Comb30Ch13,2437210.087664,2437210.0830078125,0.20263885161708356
PB20.13.28_Comb18Ch13,2412185.673602,2412185.6689453125,0.3510358401143824
